업종,업소명,주요품목,가격,연락처,주소,평점
한식_일반,지가네전주식백반,백반,8000원,033-746-2409,강원특별자치도 원주시 감영길 53-6,3.2
한식_일반,민생회관,불고기백반,9000원,033-742-2837,강원특별자치도 원주시 중앙로 46,4.6
이미용업,청솔헤어테크,컷트,5000원,033-748-2878,강원특별자치도 원주시 나비허리길 190,0.0
한식_일반,삼천원국밥,콩나물국밥,5000원,033-761-4166,강원특별자치도 원주시 단구로 378,4.3
한식_육류,설악숯불갈비,돼지갈비(300g),14000원,033-748-2510,강원특별자치도 원주시 금불4길 25-3,4.0
한식_일반,바우집,들깨칼국수,6000원,033-763-7891,강원특별자치도 원주시 단관길 110-9,4.8
한식_면류,형제칼국수,칼국수,5000원,033-746-8910,강원특별자치도 원주시 우산로 104,5.0
한식_육류,할매곱창,돼지곱창(400g),9000원,010-2799-1601,강원특별자치도 태백시 동태백로 385,4.3
기타양식,이슬찻집,커피,1500원,033-343-3232,강원특별자치도 횡성군 횡성읍 문정로 19번길 17,0.0
한식_육류,꽃돼지,생삼겹살(200g),13000원,033-433-9282,강원특별자치도 홍천군 홍천읍 갈마로 6,5.0
한식_일반,삼오식당,소머리곰탕,9000원,033-434-2435,강원특별자치도 홍천군 홍천읍 희망로 16길 6,3.0
한식_일반,두양식당,김치찌개,7000원,033-432-6916,강원특별자치도 홍천군 홍천읍 석화로 104,0.0
한식_육류,갈마닭갈비,닭갈비,11000원,033-434-6247,강원특별자치도 홍천군 홍천읍 석화로 141-1,0.0
중식,귀빈반점,짜장면,6000원,033-434-1422,강원특별자치도 홍천군 홍천읍 번영로 12,3.5
한식_일반,김밥나라,원조김밥,3000원,033-432-1114,강원특별자치도 홍천군 홍천읍 신장대로 89,5.0
한식_면류,고네미막국수,(물)막국수,7000원,033-343-6443,강원특별자치도 횡성군 횡성읍 한우로765-2,4.8
이미용업,버들머리방,커트,12000원,033-343-8006,강원특별자치도 횡성군 횡성읍 읍상로 59,0.0
기타양식,커피앤분식,아메리카노,2000원,033-343-4469,강원특별자치도 횡성군 횡성읍 횡성로 406,0.0
한식_일반,처가집,백반,6000원,033-343-4564,강원특별자치도 횡성군 횡성읍 태기로 10-1,5.0
한식_일반,제일식당,청국장,5000원,033-343-5039,강원특별자치도 횡성군 횡성읍 읍상서로 5번길 36,4.0
이미용업,쌍다리이용소,커트,5000원,033-262-5087,강원특별자치도 춘천시 춘천순환로 42 상가동 101호 (석사동),0.0
한식_육류,메주네참숯닭갈비,닭갈비(300g),11000원,033-345-2266,강원특별자치도 횡성군 횡성읍 삼일로 61,5.0
한식_육류,라도유황오리주물럭,한방오리 주물럭(1kg),50000원,033-343-9277,강원특별자치도 횡성군 횡성읍 읍하북로 22,4.0
한식_일반,육해공,해물칼국수,7000원,033-441-2881,강원특별자치도 화천군 사내면 문화마을1길 27-17,4.7
한식_일반,정록식당,해물칼국수,8000원,033-335-2230,강원특별자치도 평창군 대화면 대화시장2길 12,4.5
한식_일반,성환식당,삼겹살(200g),13000원,033-332-3246,강원특별자치도 평창군 평창읍 백오1길 15,0.0
한식_면류,원미막국수,물막국수,7500원,033-332-5035,강원특별자치도 평창군 평창읍 하평길 39-5,0.0
한식_기타,이박사 돈까스,돈까스,9000원,033-332-1379,강원특별자치도 평창군 평창읍 백오로 118,4.4
한식_일반,해미담,제주흑돼지오겹살(180g),18000원,033-241-7376,강원특별자치도 춘천시 효자로24번길 12(퇴계동),5.0
한식_면류,낭만국시,칼국시,6000원,033-252-6255,강원특별자치도 춘천시 명동길29번길 3(죽림동),4.2
한식_일반,촌닭곰탕,닭곰탕,7000원,033-261-9631,강원특별자치도 춘천시 동내면 영서로 1776,4.7
이미용업,진미용실,커트,10000원,033-256-8485,강원특별자치도 춘천시 춘주로92번길 11(온의동),0.0
양식,스팅,옛돈가스,7000원,033-452-6022,강원특별자치도 철원군 삼부연로7번길 7-3,5.0
한식_일반,봉실스넥,순두부찌개,5000원,033-251-6890,강원특별자치도 춘천시 서부대성로239번길 8 (효자동),4.1
목욕업,바위목욕탕,대인,7000원,033-253-3610,강원특별자치도 춘천시 춘천로213번길 9(효자동),5.0
한식_일반,국수나라,김치찌개,6000원,033-243-5671,강원특별자치도 춘천시 삭주로 130 (후평동),5.0
이미용업,개성시대미용실,커트,8000원,033-256-9304,강원특별자치도 춘천시 공지로 392-6(약사동),0.0
이미용업,가고파미용실,커트,5000원,033-262-9488,강원특별자치도 춘천시 안마산로 216(퇴계동),0.0
한식_일반,뚝배기마을,순두부찌개,7000원,033-251-3938,강원특별자치도 춘천시 중앙로1가 90-1 지하상가,0.0
이미용업,현주헤어숍,커트,7000원,033-262-5535,강원특별자치도 춘천시 효석로 89번길 19(석사동),0.0
한식_육류,곱돌생삼겹살,생삼겹살,10000원,033-255-4241,강원특별자치도 춘천시 백령로 138번길 55 (효자동),4.4
한식_일반,행복한두부,두부찌개,7000원,033-255-7710,강원특별자치도 춘천시 둥지길 4 (효자동),4.9
한식_일반,철원식당,순대국,6000원,033-452-3049,강원특별자치도 철원군 태봉로 1529,4.0
중식,토토 중화요리,김치볶음밥,6000원,033-452-1015,강원특별자치도 철원군 철원읍 명성로 171,3.0
한식_일반,공룡밥그릇,수제돈가스,7000원,033-574-1050,강원특별자치도 삼척시 언장 2길 31,0.0
한식_육류,돈마을,김치삼겹살,8000원,033-452-3966,강원특별자치도 철원군 삼부연로18번길 8-25,0.0
한식_일반,진미옥,닭백숙,60000원,033-563-8185,강원특별자치도 정선군 정선읍 칠현로 1915,0.0
한식_일반,대흥식당,곤드레밥,6000원,033-563-1319,강원특별자치도 정선군 정선읍 5일장길 37-9,3.1
한식_일반,시장분식,칼국수,5000원,033-563-3611,강원특별자치도 정선군 정선읍 5일장길 39,0.0
한식_일반,청학동,된장찌개,5000원,033-374-7166,강원특별자치도 영월군 영월읍 단종로15번길 4,4.2
한식_육류,광천숯불구이,삼겹살(국내산200g),12000원,033-373-1019,강원특별자치도 영월군 영월읍 하송로 138,0.0
한식_면류,복골메밀국수,메밀국수,7000원,033-671-7288,강원특별자치도 양양군 강현면 하복길38번길 17-7,5.0
이미용업,선이미용실,컷트,5000원,033-481-5780,강원특별자치도 양구군 양구읍 장터길11,0.0
이미용업,심미주헤어샵,커트(남),9000원,033-636-6302,강원특별자치도 속초시 만천1길 42-1,0.0
한식_육류,삼오정,"냉동삼겹살 (200g, 수입산)",10000원,033-635-3501,강원특별자치도 속초시 먹거리6길 5,0.0
한식_육류,동강청정한우앤한돈,한우갈비탕,12000원,033-637-3775,강원특별자치도 속초시 선사로 7-10,5.0
한식_육류,미호회관,돼지갈비(250g),14000원,033-574-0666,강원특별자치도 삼척시 남양길 33,0.0
한식_육류,석미한우집,등심(200g),25000원,033-574-9155,강원특별자치도 삼척시 청석로 74  206호,1.0
한식_육류,태성갈비,돼지갈비(250g),12000원,033-574-6646,강원특별자치도 삼척시 정상안 1길 7-31,5.0
한식_육류,숯불마당갈비,돼지갈비(200g),11000원,033-573-8431,강원특별자치도 삼척시 성당길 75,0.0
한식_일반,재신밥집,김치찌개,6000원,033-573-3782,강원특별자치도 삼척시 대학로 30-1,0.0
한식_일반,보리골돈이,보리밥,5000원,033-572-1615,강원특별자치도 삼척시 대학로 4,별점 없음
한식_일반,대청마루,된장찌개,5000원,033-574-7979,강원특별자치도 삼척시 사대안2길 26-12,0.0
한식_육류,강화가든,등심(200g),29000원,033-575-0011,강원특별자치도 삼척시 원당로2길 69,1.0
한식_일반,중앙시장식당,보리밥,6000원,033-572-9337,강원특별자치도 삼척시 진지로 12-21 중앙시장내 A동 63호,5.0
한식_일반,남천주물럭,김치찌개,5000원,033-574-5070,강원특별자치도 삼척시 남양길 14-13,0.0
세탁업,대광세탁소,신사복드라이,8000원,033-572-8060,강원특별자치도 삼척시 봉황로 91-87,0.0
한식_일반,동해바다,생선구이백반,7000원,033-574-0987,강원특별자치도 삼척시 청석로 27-64,3.4
한식_일반,고성한우촌,육회비빔밥,9000원,033-681-0026,강원특별자치도 고성군 간성읍 수성로 24,4.5
한식_육류,동해닭갈비,무뼈닭갈비,11000원,033-522-6868,강원특별자치도 동해시 효자남길 36,0.0
한식_육류,삼송갈비,돼지갈비,13000원,033-522-4077,강원특별자치도 동해시 송정로 39,3.5
한식_일반,정문분식,냄비라면,3500원,033-522-0059,강원특별자치도 동해시 효자남길 50-1,3.5
한식_면류,까치분식,잔치국수,1000원,033-535-3096,강원특별자치도 동해시 중앙시장길2-1,4.9
한식_면류,한아름칼국수,홍합칼국수,6000원,033-532-4954,강원특별자치도 동해시 발한복개로 32,3.8
한식_육류,고기구워,삼겹살,13000원,033-681-8602,강원특별자치도 고성군 거진읍 거탄진로 144,5.0
한식_일반,흥부순대국,김치찌개,8000원,033-681-2723,강원특별자치도 고성군 간성읍 수성안길 16-1,3.0
한식_육류,송가네숯불구이,삼겹살,15000원,033-681-8292,강원특별자치도 고성군 간성읍 간성로 51-5,0.0
한식_일반,행복한밥상,돌솥비빔밥,8000원,033-681-0709,강원특별자치도 고성군 간성읍 간성로 51,4.6
한식_면류,고향막국수,막국수,9000원,033-681-3167,강원특별자치도 고성군 간성읍 교동3길 34,4.8
한식_면류,교동막국수,막국수,9000원,033-681-3307,강원특별자치도 고성군 간성읍 진부령로 2709-4,4.2
한식_면류,성남칼국수,칼국수,3000원,033-643-1632,강원특별자치도 강릉시 중앙시장1길 10(성남동),3.2
한식_일반,서소문,김치찌개,5000원,033-653-7244,강원특별자치도 강릉시 하평4길 48(포남동),5.0
한식_일반,우리식당,김치찌개,7000원,033-646-1618,강원특별자치도 강릉시 용지각길 27(포남동),5.0
이미용업,화신미용실,파마,20000원,033-642-3295,강원특별자치도 강릉시 홍제로 38(홍제동),0.0
세탁업,뉴베스트세탁,정장한벌,6000원,033-642-5840,강원특별자치도 강릉시 홍제로 41(홍제동),0.0
이미용업,이정윤미용실,파마,20000원,033-652-3180,강원특별자치도 강릉시 보래미하길53번길 16(포남동),4.0
세탁업,하나세탁소,정장한벌,8000원,033-651-6581,강원특별자치도 강릉시 강릉대로469번길 21(포남동),0.0
한식_일반,영동보양탕,삼계탕,11000원,033-653-6537,강원특별자치도 강릉시 강릉대로 337-4(포남동),5.0
한식_일반,해동식당,김치찌개,7000원,033-646-3339,강원특별자치도 강릉시 남구길18번길 39(포남동),4.0
세탁업,고려퍼크로세탁소,정장한벌,8000원,033-651-3249,강원특별자치도 강릉시 경강로2323번길 9(포남동),1.0
한식_일반,남매식당,김치찌개,7000원,033-642-7113,강원특별자치도 강릉시 경강로2234번길 6(포남동),4.7
이미용업,까꼬뽀꼬미용실,파마,17000원,033-645-1285,강원특별자치도 강릉시 율곡로 2798(성남동),0.0
한식_일반,옛청기와생선구이갈비탕,삼겹살 (200g),8000원,033-648-8227,강원특별자치도 강릉시 옥가로19번길 17(옥천동),5.0
이미용업,성규미용실,파마,20000원,033-641-0178,강원특별자치도 강릉시 중앙시장2길 43-1(성남동),0.0
이미용업,성미용실,파마,20000원,033-646-0777,강원특별자치도 강릉시 금성로 21(성남동),별점 없음
이미용업,예찬미용실,파마,15000원,033-644-7863,강원특별자치도 강릉시 중앙시장2길 34(성남동),0.0
이미용업,행복한미용실,파마,15000원,033-642-8618,강원특별자치도 강릉시 금성로23번길 12(성남동),0.0
한식_육류,소나무식당,등심(180g),25000원,033-648-7094,강원특별자치도 강릉시 금성로45번길 8-1(성남동),2.3
이미용업,윤미용실,파마,15000원,033-643-7490,강원특별자치도 강릉시 금성로45번길 12(성남동),0.0
이미용업,새한미용실,파마,15000원,033-642-9781,강원특별자치도 강릉시 중앙시장3길 37-2(성남동),0.0
이미용업,차미랑헤어숍,파마,20000원,033-645-5475,강원특별자치도 강릉시 중앙시장2길 23(성남동),0.0
이미용업,이미경헤어아트,파마,20000원,010-2028-3400,강원특별자치도 강릉시 주문진읍 시장길 49,0.0
이미용업,현대미용실,파마,20000원,033-661-6642,강원특별자치도 강릉시 주문진읍 항구윗길 7,0.0
이미용업,인태리미용실,파마,20000원,033-648-5677,강원특별자치도 강릉시 동부시장길 21(옥천동),0.0
세탁업,레인보우크리닝,정장한벌,5000원,033-641-3354,강원특별자치도 강릉시 하슬라로232번길 21-9(교동),1.0
세탁업,경남세탁소,정장한벌,5000원,033-534-0701,강원특별자치도 강릉시 옥계면 현내시장길 62-2,5.0
중식,연곡반점,자장면,5000원,033-661-5559,강원특별자치도 강릉시 연곡면 진고개로2717-1,5.0
이미용업,현미용실,파마,20000원,033-651-3488,강원특별자치도 강릉시 강변로440번길 36-4(입암동),0.0
이미용업,레이디미용실,파마,20000원,033-653-3341,강원특별자치도 강릉시 강변로 508(입암동),0.0
이미용업,우연정미용실,파마,15000원,033-641-1758,강원특별자치도 강릉시 율곡로2692번길 56(입암동),0.0
한식_면류,병산감자옹심이,칼국수,4000원,033-652-0785,강원특별자치도 강릉시 공항길43번길 1(병산동),2.8
세탁업,한신세탁,정장한벌,5000원,033-641-2395,강원특별자치도 강릉시 명륜로95-7,0.0
한식_육류,동산숯불구이,삼겹살(냉동)200g,10000원,033-646-2239,강원특별자치도 강릉시 율곡로2968번길 25(교동),5.0
한식_일반,영세감자탕,감자탕(소),20000원,033-641-6978,강원특별자치도 강릉시 원대로 29(교동),0.0
한식_일반,꺽다리아줌마해장국,갈비탕,6000원,033-641-6559,강원특별자치도 강릉시 하슬라로206번길 7-1(교동),3.8
이미용업,고은아미용실,파마,15000원,033-647-2732,강원특별자치도 강릉시 강릉대로159번안길 12(교동),0.0
한식_일반,강릉대 학사식당,김치찌개,6500원,033-648-1135,강원특별자치도 강릉시 지변길 10(지변동),4.6
이미용업,협동이용소,이용료,10000원,033-645-7135,강원특별자치도 강릉시 강동면 강동초교길42,0.0
세탁업,흥일세탁소,정장한벌,5000원,033-642-5732,강원특별자치도 강릉시 임영로 37(노암동),0.0
이미용업,성심이용소,이용료,10000원,033-645-2856,강원특별자치도 강릉시 연화봉길 13(노암동),0.0
이미용업,진희미용실,파마,20000원,033-643-2025,강원특별자치도 강릉시 율곡로 2755(노암동),0.0
이미용업,금빗미용실,파마,15000원,033-643-4590,강원특별자치도 강릉시 중앙시장2길 56(성남동),0.0
이미용업,황실헤어클럽,파마,20000원,033-647-2885,강원특별자치도 강릉시 중앙시장길 13(성남동),0.0
한식_육류,대형생삼겹생선구이,삼겹살200g,9000원,033-651-7060,강원특별자치도 강릉시 성덕포남로 103(입암동),0.0
한식_일반,도리,김치찌개,6000원,033-641-1231,강원특별자치도 강릉시 지변길 16(지변동),4.0
