업종,업소명,주요품목,가격,연락처,주소,keyword,평점
이미용업,배민지 미용실,커트,12000원,010-9012-1874,경기도 광명시 광명로 832번길 19-1(광명동),경기도 광명로 배민지 미용실,5
이미용업,투쓰리헤어라인,커트,12000원,032-655-5426,경기도 부천시 장말로175번길 18(중동),경기도 장말로175번길 투쓰리헤어라인,0
한식_면류,옛날칼국수,칼국수,5000원,031-922-0277,"경기도 고양시 일산동구 산두로 269-19, 1층 (정발산동)",경기도 일산동구 옛날칼국수,2.8
한식_일반,먹거리횟집,광어(중),30000원,031-907-3880,"경기도 고양시 일산동구 백석로108번길 6-14, 1층(백석동)",경기도 일산동구 먹거리횟집,3.3
한식_일반,곰가네양반집 뒷고기,뒷고기(200g),13000원,031-832-2240,경기도 연천군 전곡읍 전곡로 172번길 25,경기도 전곡읍 곰가네양반집 뒷고기,5
한식_면류,옛날손칼국수두부전골,손칼국수,5000원,031-664-4600,경기도 평택시 특구로5번길 75(서정동),경기도 특구로5번길 옛날손칼국수두부전골,5
이미용업,쌍용헤어샵,여성커트(기본),5000원,031-654-6335,경기도 평택시 평택로 76번길 3,경기도 평택로 쌍용헤어샵,0
이미용업,에덴 헤어샵,커트,10000원,010-5720-5151,"경기도 성남시 수정구 수정북로34,  지하1층 일부호(태평동)",경기도 수정구 에덴 헤어샵,0
이미용업,미앤디미용실,커트,10000원,070-8872-0034,경기도 성남시 수정구 대왕판교로 976번길 3-8(고등동),경기도 수정구 미앤디미용실,3.7
한식_일반,투가리해장국,해장국,4000원,010-5303-1603,"경기도 성남시 수정구 산성대로 595(양지동, 1층)",경기도 수정구 투가리해장국,3.3
중식,메이찬,짜장면,7000원,031-716-9090,경기도 성남시 분당구 미금일로 90번길 36-5(구미동),경기도 분당구 메이찬,3.1
중식,하오츠,짜장면,7000원,031-225-1317,경기도 화성시 봉담읍 효행로 226,경기도 봉담읍 하오츠,4.2
이미용업,멋찐남자,커트,9000원,031-836-0410,"경기도 의정부시 평화로 172-1, 1층",경기도 평화로 멋찐남자,5
한식_일반,무도리순댓국,순대국,8000원,031-842-3008,경기도 의정부시 시민로143번길 76,경기도 시민로143번길 무도리순댓국,별점 없음
한식_육류,더고기집,돼지갈비,11000원,031-501-3336,"경기도 군포시 군포로 109-5, 1층 2호",경기도 군포로 더고기집,5
한식_기타,홍가네떡집,백설기(한말),60000원,031-833-1253,경기도 연천군 전곡읍 전곡로 164번길 11-17,경기도 전곡읍 홍가네떡집,0
이미용업,컷트클럽,남성커트,7000원,031-246-6306,경기도 수원시 장안구 조원로 100,경기도 장안구 컷트클럽,0
한식_일반,바우네국수,잔치국수,4500원,031-832-0400,경기도 연천군 전곡읍 전곡로172번길 5,경기도 전곡읍 바우네국수,5
한식_일반,5리정육점식당,삼겹살(200g),12000원,031-834-7151,경기도 연천군 전곡읍 전곡역로 104-2,경기도 전곡읍 5리정육점식당,0
한식_일반,정마을,추어탕,8000원,031-835-0415,경기도 연천군 연천읍 문화로 41,경기도 연천읍 정마을,0
한식_육류,드럼통 삼겹살,삼겹살 (180g),13800원,031-482-8640,"경기도 안산시 단원구 와동로 23, 1층",경기도 단원구 드럼통 삼겹살,0
한식_일반,남이네 집밥,된장찌개,8000원,031-403-3108,"경기도 안산시 단원구 화정로 53, 101호",경기도 단원구 남이네 집밥,0
한식_일반,진미식당,오늘의 메뉴,8000원,031-406-1739,경기도 안산시 상록구 이동로 6,경기도 상록구 진미식당,5
한식_육류,송정정육점식당,삼겹살,13000원,031-634-8565,경기도 이천시 증신로291번길 137,경기도 증신로291번길 송정정육점식당,0
한식_일반,골목길,수제돈까스,6000원,031-637-9870,경기도 이천시 서희로 52(중리동),경기도 서희로 골목길,별점 없음
이미용업,멋쟁이헤어,커트,10000원,031-433-3044,경기도 시흥시 오이도4길 11(정왕동),경기도 오이도4길 멋쟁이헤어,5
기타서비스업,자이언트짐,PT30회,450000원,070-7510-3558,"경기도 시흥시 복지로 79, 4층(대야동)",경기도 복지로 자이언트짐,0
한식_면류,세미손칼국수,수제비,7000원,032-674-2001,경기도 부천시 부천로 369(도당동),경기도 부천로 세미손칼국수,5
기타양식,까만콩,아메리카노,2500원,031-871-3961,"경기도 의정부시 평화로 233-1, 나동 1층 (호원동)",경기도 평화로 까만콩,5
한식_일반,예전각전복설렁탕,설렁탕,7900원,031-245-2003,경기도 수원시 장안구 경수대로 813 (영화동),경기도 장안구 예전각전복설렁탕,3.5
한식_면류,국수촌,잔치국수,3000원,031-213-5033,경기도 수원시 영통구 매여울로53번길 63-2 (매탄동 172-61),경기도 영통구 국수촌,5
이미용업,명성이발관,학생커트,10000원,031-215-7564,경기도 수원시 영통구 매여울로57번길 40(매탄동),경기도 영통구 명성이발관,5
한식_면류,고향손칼국수,칼국수,5000원,031-764-4235,경기도 광주시 경충대로 1462(쌍령동),경기도 경충대로 고향손칼국수,3.8
한식_일반,삼시세끼,된장찌개,8000원,031-768-2778,경기도 광주시 광주대로 11-23(역동),경기도 광주대로 삼시세끼,0
한식_육류,고구려,돼지갈비(270g),14000원,031-767-3207,경기도 광주시 퇴촌면 천진암로 364,경기도 퇴촌면 고구려,4.7
한식_육류,태능돼지갈비,돼지갈비(250g),14000원,031-766-4547,경기도 광주시 곤지암읍 대석동길 51,경기도 곤지암읍 태능돼지갈비,5
한식_면류,모녀국수,잔치국수,5000원,032-655-5392,경기도 부천시 장말로200번길 48(상동),경기도 장말로200번길 모녀국수,5
한식_면류,마실,잔치국수,5000원,031-841-1567,경기도 양주시 부흥로1374번길 12(유양동),경기도 부흥로1374번길 마실,5
한식_일반,맛드림,육개장(밥포함),7000원,031-876-3535,경기도 양주시 백석읍 권율로 1345-1,경기도 백석읍 맛드림,4
한식_육류,최가네 양구 시래기,시래기등갈비전골(중),30000원,031-855-6002,경기도 양주시 백석읍 호명로 51,경기도 백석읍 최가네 양구 시래기,3
이미용업,쁘띠헤어,펌,20000원,010-2472-2854,경기도 시흥시 대야로23번길 15-1(대야동),경기도 대야로23번길 쁘띠헤어,별점 없음
일식,청담,새우초밥,12000원,031-826-8500,"경기도 의정부시 신흥로 266-2, 1층 (의정부동)",경기도 신흥로 청담,0
한식_면류,밀가족칼국수,칼국수,7000원,031-826-7788,경기도 의정부시 장곡로 54 (장암동),경기도 장곡로 밀가족칼국수,3.7
세탁업,삼도세탁소,신사복상하,5000원,031-841-1105,"경기도 의정부시 장금로 50, 1층 (신곡동)",경기도 장금로 삼도세탁소,0
중식,중화각,짜장면,4000원,031-826-7890,"경기도 의정부시 시민로158번길 28, 2층 (의정부동)",경기도 시민로158번길 중화각,0
이미용업,지오헤어,커트,12000원,031-873-2216,경기도 의정부시 용현로132번길 6 (민락동),경기도 용현로132번길 지오헤어,0
한식_일반,니맘대로하세요,돈가스,7000원,031-372-3455,경기도 오산시 청학로43번길 4,경기도 청학로43번길 니맘대로하세요,0
기타양식,앤드커피,아메리카노(포장),2500원,031-373-0280,"경기도 오산시 역광장로 54, 1층",경기도 역광장로 앤드커피,2.7
이미용업,더컷,일반펌,25000원,031-372-7277,경기도 오산시 청학로173번길 22,경기도 청학로173번길 더컷,5
이미용업,잉꼬헤어,커트,7000원,-,"경기도 군포시 산본로 204번길25 , 101호",경기도 산본로 잉꼬헤어,5
일식,갯벌수산,물회,15000원,031-397-4466,"경기도 군포시 오금로 134번안길 25-1, 1층",경기도 오금로 갯벌수산,0
한식_육류,금정숯불갈비,돼지갈비,14000원,031-455-2746,경기도 군포시 번영로 610번길 7,경기도 번영로 금정숯불갈비,0
한식_육류,백운정육점식당,냉면,8000원,031-774-0788,경기도 양평군 양평읍 양평시장1길 6-2,경기도 양평읍 백운정육점식당,0
이미용업,머리하는날,펌,20000원,031-311-1235,경기도 시흥시 대골안길 57-2(대야동),경기도 대골안길 머리하는날,0
한식_일반,맛있는집,된장찌개,7000원,031-911-8286,"경기도 고양시 일산서구 중앙로 1388, 403호 (주엽동, 태영프라자)",경기도 일산서구 맛있는집,3.7
이미용업,레디퀸미용실,여자커트,10000원,031-913-1599,"경기도 고양시 일산서구 중앙로 1371, 93-1호 1층(주엽동, 강선마을)",경기도 일산서구 레디퀸미용실,0
한식_육류,신촌삼계탕 본점,삼겹살100g,7000원,031-966-2080,"경기도 고양시 일산동구 위시티로 51, 2동 1층 일부호(식사동)",경기도 일산동구 신촌삼계탕 본점,0
한식_일반,홍원,백반,6000원,031-534-0907,경기도 포천시 영중면 영일로 203,경기도 영중면 홍원,0
한식_면류,진사골칼국수,칼국수,5000원,031-593-1395,"경기도 남양주시 호평로46번안길 3-19, 1층(호평동)",경기도 호평로46번안길 진사골칼국수,4.6
기타양식,아라비카,커피,3000원,02-504-0202,"경기도 과천시 문원청계길 39-1, 101호(문원동)",경기도 문원청계길 아라비카,4.8
한식_면류,솔잎칼국수,솔잎콩국수,8000원,031-774-3851,경기도 양평군 용문면 용문로 385,경기도 용문면 솔잎칼국수,3.8
한식_일반,양평해장국,선지해장국,9000원,031-773-6339,경기도 양평군 용문면 용문역길 16,경기도 용문면 양평해장국,1
한식_일반,삼공팔공식당,순두부찌개,8000원,031-771-3080,경기도 양평군 용문면 용문시장5길 14,경기도 용문면 삼공팔공식당,0
한식_일반,중앙식당,갈비탕,10000원,031-771-2666,경기도 양평군 양평읍 양평시장1길 7-4,경기도 양평읍 중앙식당,4.7
한식_일반,이가본식당,황태탕,10000원,031-480-9992,"경기도 안산시 단원구 광덕동로 95, 궁전타워 106호",경기도 단원구 이가본식당,4.7
한식_일반,힘찬갯벌낙지,굴해장국,6000원,031-771-4733,경기도 양평군 양평읍 양평시장1길 15,경기도 양평읍 힘찬갯벌낙지,3
한식_면류,메밀촌두부마을,메밀부침,6000원,031-773-4247,경기도 양평군 용문면 용문산로 514,경기도 용문면 메밀촌두부마을,3.4
한식_일반,영동식당,뼈다귀해장국,9000원,031-772-9229,경기도 양평군 용문면 용문시장6길 1,경기도 용문면 영동식당,5
한식_일반,부산돼지국밥,돼지국밥,8000원,031-775-0701,경기도 양평군 강상면 강남로 753,경기도 강상면 부산돼지국밥,3
한식_일반,금학식당,김치찌개,9000원,031-775-4047,경기도 양평군 양평읍 양평시장1길 3,경기도 양평읍 금학식당,4.7
이미용업,신세계미용실,컷트,10000원,031-401-2100,"경기도 안산시 단원구 예술대학로 89, 104호",경기도 단원구 신세계미용실,0
이미용업,한나헤어아트,펌,30000원,031-405-6265,경기도 안산시 상록구 광덕산로 19,경기도 상록구 한나헤어아트,5
기타양식,한형규제과점,완두빵,1500원,031-484-1917,"경기도 안산시 상록구 월피로 22, 현대상가 A-17",경기도 상록구 한형규제과점,4.4
한식_일반,장터통닭,통닭1마리,10000원,031-414-7992,"경기도 안산시 상록구 충장로 590, 102호",경기도 상록구 장터통닭,0
기타양식,카페산책,아메리카노,3000원,070-4791-9382,"경기도 안산시 단원구 초지동로 7, 극동스포랜드 123호",경기도 단원구 카페산책,4.5
한식_면류,구포멸치국수,멸치국수,5000원,031-502-7779,경기도 안산시 상록구 본삼로 48 월드상가2층 106호,경기도 상록구 구포멸치국수,0
한식_일반,일산돈가스,돈가스,7000원,031-975-1123,"경기도 고양시 일산서구 일중로 73 , 1층일부(일산동)",경기도 일산서구 일산돈가스,3.3
한식_일반,남도목포맛집,남도정식,7000원,031-418-2728,경기도 안산시 상록구 선진4길 39,경기도 상록구 남도목포맛집,3
한식_일반,일광식당,한식부페,7000원,031-410-9888,"경기도 안산시 단원구 화정천동로8길2, 1층",경기도 단원구 일광식당,5
한식_육류,고잔숯불갈비,갈비탕,9000원,031-403-9991,경기도 안산시 단원구 광덕4로 102 신원프라자,경기도 단원구 고잔숯불갈비,3.5
한식_일반,강원도청국장,청국장,7000원,031-405-0227,"경기도 안산시 단원구 광덕대로 146, 일번지프라자 125호",경기도 단원구 강원도청국장,5
한식_육류,아빵,등심돈가스,6500원,031-533-3533,"경기도 포천시 중앙로 102, 2층(신읍동)",경기도 중앙로 아빵,4
한식_일반,일미닭갈비파전,닭갈비,8900원,031-217-1242,경기도 수원시 팔달구 아주로47번길 12(우만동),경기도 팔달구 일미닭갈비파전,4.2
이미용업,햇살미용실,커트,10000원,032-662-7670,경기도 부천시 장말로 207(중동),경기도 장말로 햇살미용실,0
기타양식,케익하우스&카페,카푸치노,3000원,032-672-3896,경기도 부천시 중동로 398(삼정동),경기도 중동로 케익하우스&카페,4
한식_일반,모정추어탕,추어탕,8000원,031-542-2804,경기도 포천시 가산로318번길 6,경기도 가산로318번길 모정추어탕,4
한식_면류,어수정 국수,잔치국수,4000원,031-859-2005,"경기도 양주시 독바위로10, 유성프라자1층","경기도 독바위로10, 어수정 국수",4.3
한식_육류,일산갈비,삼겹살100g,7000원,031-977-7719,"경기도 고양시 일산서구 고양대로672번길 11 ,1층(일산동)",경기도 일산서구 일산갈비,4
한식_육류,한동길 감자탕&통통솥뚜껑삼겹,갈비탕,12000원,031-555-8996,경기도 구리시 안골로 104-16(수택동),경기도 안골로 한동길 감자탕&통통솥뚜껑삼겹,별점 없음
한식_일반,남도한식부페,뷔페성인,7000원,031-501-5959,"경기도 안산시 상록구 광덕3로 324, 1층",경기도 상록구 남도한식부페,4.8
이미용업,가위쟁이 헤어스토리,커트,10000원,031-497-1482,"경기도 시흥시 정왕신길로49번길7,고합A상가(정왕동)","경기도 정왕신길로49번길7,고합A상가(정왕동) 가위쟁이 헤어스토리",별점 없음
이미용업,유림헤어뱅크,펌,25000원,031-315-7379,경기도 시흥시 호현로63번길8(대야동),경기도 호현로63번길8(대야동) 유림헤어뱅크,별점 없음
한식_육류,대박집,대패삼겹살,3800원,02-897-8833,경기도 광명시 기아로 19,경기도 기아로 대박집,5
세탁업,세탁전문점크린업,신사복 상하 드라이,6000원,031-554-0544,경기도 구리시 벌말로 123,경기도 벌말로 세탁전문점크린업,1
이미용업,우성이용원,성인커트,8000원,031-565-2792,경기도 구리시 경춘로227번길 6-15(인창동),경기도 경춘로227번길 우성이용원,0
이미용업,승현머리방,성인파마,20000원,031-564-2515,경기도 구리시 원수택로52번길 25(수택동),경기도 원수택로52번길 승현머리방,별점 없음
한식_일반,양지해장국,콩나물 국밥,6000원,031-529-0092,경기도 구리시 이문안로5번길 27(교문동),경기도 이문안로5번길 양지해장국,4.4
한식_일반,두메골,한정식,13000원,031-573-5558,경기도 구리시 동구릉로 335(사노동),경기도 동구릉로 두메골,2.1
한식_면류,수택골목냉면,"냉면(물,비빔)",8000원,031-566-8286,경기도 구리시 검배로84번길 29,경기도 검배로84번길 수택골목냉면,4
중식,인화반점,짜장면,5000원,031-563-7576,경기도 구리시 응달말로40번길 1,경기도 응달말로40번길 인화반점,별점 없음
한식_일반,전주웰빙새알팥죽,새알팥죽,8000원,031-953-1888,"경기도 파주시 문산읍 문항로17번길 21, 1층 102호",경기도 문산읍 전주웰빙새알팥죽,4.6
한식_면류,시골손칼국수,칼국수,7000원,031-564-3883,경기도 구리시 검배로48번길 10(수택동),경기도 검배로48번길 시골손칼국수,4.8
한식_일반,탕스냉면&국면,탕수육(1인분),10000원,031-562-8195,경기도 구리시 안골로63번길 28-8 1층(수택동),경기도 안골로63번길 탕스냉면&국면,2.3
한식_면류,오씨네냉면만두,"냉면(물,비빔)",6000원,031-563-1882,경기도 구리시 장자대로13번길 53-30,경기도 장자대로13번길 오씨네냉면만두,4
한식_육류,이대감화로숯불구이,뚝배기불고기,10000원,031-563-7576,경기도 구리시 장자대로13번길 71,경기도 장자대로13번길 이대감화로숯불구이,4.7
세탁업,세탁마을,와이셔츠,1800원,02-2617-4508,경기도 광명시 철산로 62(철산동),경기도 철산로 세탁마을,0
한식_일반,왕솥뚜껑삼겹살,청국장,7000원,031-791-6525,경기도 하남시 신평로 69,경기도 신평로 왕솥뚜껑삼겹살,3.7
한식_기타,동산떡집,가래떡(1말),60000원,031-418-5488,경기도 안산시 상록구 감골1로 43 중심상가 108호,경기도 상록구 동산떡집,0
기타서비스업,아트당구장,중대(1시간),8400원,031-417-0747,경기도 안산시 상록구 한양대학로 60. 3층,경기도 상록구 아트당구장,0
기타서비스업,큐당구장,중대(1시간),8400원,031-415-7858,경기도 안산시 상록구 한양대학1길 1호 3층,경기도 상록구 큐당구장,5
한식_육류,참숯한우천국,한우우거지탕,8000원,031-944-1592,"경기도 파주시 한마음2길 47, 1층(금촌동)",경기도 한마음2길 참숯한우천국,3
한식_육류,아리몽,불고기정식,13000원,031-957-7100,경기도 파주시 금정로 98(금촌동),경기도 금정로 아리몽,3.9
이미용업,클럽클럽,남자커트,8000원,031-969-5435,"경기도 고양시 덕양구 호국로789번길 6, 1층 103호(주교동, 중앙빌딩)",경기도 덕양구 클럽클럽,5
한식_육류,참풍년집 정육식당,소한마리(750g),54900원,031-464-9898,경기도 안양시 만안구 안양로 358,경기도 만안구 참풍년집 정육식당,3.5
세탁업,동현세탁소,남방,2000원,031-381-2719,경기도 안양시 동안구 평촌대로179번길 27,경기도 동안구 동현세탁소,0
중식,안동장,자장면,6000원,031-453-1177,경기도 안양시 동안구 경수대로 519번길 32 (호계동),경기도 동안구 안동장,3.9
한식_기타,빛나리갈비,백반,7000원,031-471-9371,경기도 안양시 만안구 안양로 462-1,경기도 만안구 빛나리갈비,4.5
이미용업,대농이용원,컷트,8000원,031-442-3262,경기도 안양시 만안구 안양로329번길 73,경기도 만안구 대농이용원,별점 없음
이미용업,양소영남성헤어,컷트,7000원,010-2997-4823,경기도 안양시 만안구 삼덕로 68,경기도 만안구 양소영남성헤어,1
한식_육류,정옥숯불갈비,삼겹살,14000원,031-373-0820,경기도 오산시 대원로38번길 7,경기도 대원로38번길 정옥숯불갈비,0
이미용업,미림헤어샵,일반펌,25000원,031-375-3594,경기도 오산시 성호대로 25,경기도 성호대로 미림헤어샵,0
한식_일반,미락,된장찌개,7000원,031-901-6005,"경기도 고양시 덕양구 지도로35번길 66, 1층 2호(토당동)",경기도 덕양구 미락,5
기타서비스업,진커피,아메리카노,2500원,031-979-9698,"경기도 고양시 덕양구 지도로 100, 112호 (토당동,파워프라자)",경기도 덕양구 진커피,0
한식_일반,짱구분식,김밥,3000원,031-971-8837,"경기도 고양시 덕양구 지도로 82(토당동, 휠탑빌라드)",경기도 덕양구 짱구분식,5
한식_면류,홍두깨칼국수,칼국수,5000원,031-572-9088,경기도 남양주시 진접읍 장현로107번길 6,경기도 진접읍 홍두깨칼국수,5
한식_육류,홍능골가든,돼지갈비100g,5000원,02-381-0323,경기도 고양시 덕양구 호국로 1268-7 (신원동),경기도 덕양구 홍능골가든,별점 없음
목욕업,서울목욕탕,대인,8000원,031-965-4236,"경기도 고양시 덕양구 마상로113번길 9 지하1(일부),1,2층(주교동)",경기도 덕양구 서울목욕탕,2.8
이미용업,정미용실,여자커트,13000원,031-963-7423,경기도 고양시 덕양구 통일로 781(관산동),경기도 덕양구 정미용실,0
세탁업,광명사세탁소,신사복상하,7000원,031-963-9905,경기도 고양시 덕양구 혜음로 29-12 (고양동),경기도 덕양구 광명사세탁소,별점 없음
한식_육류,한라산똥돼지,삼겹살100g,7000원,031-901-0304,경기도 고양시 일산동구 강송로 113번길 7-9(백석동),경기도 일산동구 한라산똥돼지,0
한식_면류,홍두깨손칼국수,칼국수,5000원,031-907-8855,"경기도 고양시 일산동구 중앙로 1275번길 38-10, 105-1호(장항동, 우림로데오스위트)",경기도 일산동구 홍두깨손칼국수,3.5
중식,황금콩짜장,자장면,5000원,031-923-8911,"경기도 고양시 일산서구 송산로 343, 101호, 102호 (가좌동,송포프라자)",경기도 일산서구 황금콩짜장,4
이미용업,우정헤어센스,남자커트,10000원,031-919-3932,"경기도 고양시 일산서구 대산로 187, 상가동 123호(주엽동, 문촌마을6단지)",경기도 일산서구 우정헤어센스,별점 없음
한식_면류,황소잔치국수,잔치국수,6000원,031-534-8259,경기도 포천시 학동로 20(신읍동),경기도 학동로 황소잔치국수,2.6
한식_일반,전주콩나물국밥,콩나물국밥,6000원,031-534-6999,경기도 포천시 중앙로119번길 15-3(신읍동),경기도 중앙로119번길 전주콩나물국밥,5
한식_육류,강남식당,삼겹살,12000원,031-591-7848,"경기도 남양주시 홍유릉로248번길 64-37, 101동 101호",경기도 홍유릉로248번길 강남식당,0
한식_일반,지평보리밥집,보리밥,8000원,031-773-7423,경기도 양평군 지평면 지평로 396,경기도 지평면 지평보리밥집,3.3
기타양식,바로구운빵,모든빵,1000원,031-637-6113,경기도 이천시 설봉로58번길 25,경기도 설봉로58번길 바로구운빵,5
이미용업,비엔나미용실,파마,23000원,010-4014-7271,경기도 이천시 중리천로21번길 21(관고동),경기도 중리천로21번길 비엔나미용실,0
한식_일반,토담,간장불고기,10000원,031-851-1400,경기도 의정부시 둔야로45번길 51,경기도 둔야로45번길 토담,4
한식_면류,참멸치국수,멸치국수,5500원,031-874-1207,경기도 의정부시 녹양로 42,경기도 녹양로 참멸치국수,0
한식_일반,기운차림식당,백반,1000원,031-840-8984,경기도 의정부시 시민로157번길 11,경기도 시민로157번길 기운차림식당,0
이미용업,헤어스테이션,커트,9000원,031-879-0641,경기도 의정부시 가능로118번길 5,경기도 가능로118번길 헤어스테이션,0
기타양식,카페4호선,아메리카노,2500원,031-502-2880,"경기도 군포시 대야1로22번길 3, 106호(대야미동, 현대프라자)",경기도 대야1로22번길 카페4호선,5
이미용업,뽀뽀헤어샵,일반펌,35000원,031-373-5560,경기도 오산시 원동로7번동길12,경기도 원동로7번동길12 뽀뽀헤어샵,0
중식,천호각,짜장면,6000원,031-771-4705,경기도 양평군 청운면 용두민속장터길 12-1,경기도 청운면 천호각,4.2
한식_일반,동현식당,김치찌개,8000원,031-773-5760,경기도 양평군 양평읍 양근로 170-6,경기도 양평읍 동현식당,0
세탁업,심미세탁소,Y셔츠드라이,3000원,010-6250-3900,"경기도 양평군 용문면 연수로 7-6, 심미APT 상가 103호",경기도 용문면 심미세탁소,0
이미용업,헤라디자인클럽,컷트,9000원,031-413-5823,"경기도 안산시 단원구 한양대학로 130, 105호",경기도 단원구 헤라디자인클럽,0
한식_일반,장터영양탕,양양탕(특),10000원,031-774-9329,경기도 양평군 양서면 양수로150번길 13,경기도 양서면 장터영양탕,0
한식_일반,창범이네 맛집,돼지국밥,8000원,031-773-2673,경기도 양평군 양서면 양수로150번길 3-11,경기도 양서면 창범이네 맛집,4.9
한식_일반,대박식당,선지해장국,8000원,031-771-8068,경기도 양평군 양서면 양수로150번길 3,경기도 양서면 대박식당,3.7
한식_기타,양서민물매운탕,어죽,10000원,031-773-5013,경기도 양평군 양서면 북한강로 15-3,경기도 양서면 양서민물매운탕,4.4
한식_일반,서라벌식당,부대찌개,9000원,031-773-0062,경기도 양평군 양서면 북한강로 15-2,경기도 양서면 서라벌식당,5
한식_일반,단월식당,김치찌개,8000원,031-773-0219,경기도 양평군 단월면 보룡길 61,경기도 단월면 단월식당,0
한식_일반,하늘촌보리밥,보리밥,10000원,031-774-2548,경기도 양평군 개군면 불곡부처울길 22,경기도 개군면 하늘촌보리밥,4.9
한식_일반,왕창아구찜,동태알탕,10000원,031-774-1597,경기도 양평군 강하면 왕창로 17-12,경기도 강하면 왕창아구찜,2.9
이미용업,현스헤어,일반파마,20000원,031-424-4724,"경기도 의왕시 계원대학로 25, 203호(내손동, 팬텀프라자)",경기도 계원대학로 현스헤어,0
한식_일반,참소한우국밥,장터국밥,9000원,031-749-2757,경기도 성남시 중원구 산성대로 350번길 5 (중앙동),경기도 중원구 참소한우국밥,5
이미용업,충남이발관,커트,8000원,031-734-7928,경기도 성남시 중원구 산성대로 396번길18(금광동),경기도 중원구 충남이발관,0
한식_기타,이도수두마리치킨,후라이드치킨,11000원,031-791-1441,경기도 하남시 하남대로 791,경기도 하남대로 이도수두마리치킨,5
한식_일반,장군만두,튀김만두,5500원,031-406-0373,"경기도 안산시 단원구 고잔2길 42, 115호",경기도 단원구 장군만두,4.7
이미용업,똥머리,컷트 (남자),8000원,031-402-1956,경기도 안산시 단원구 광덕동로 55,경기도 단원구 똥머리,0
한식_일반,신김밥천국,원조김밥,2500원,031-966-1478,"경기도 고양시 덕양구 도래울1로 57, 102호(도내동, 태종빌딩 1층)",경기도 덕양구 신김밥천국,5
한식_육류,까막산 토종 흙돼지,왕갈비(180g),14000원,032-682-9220,경기도 부천시 역곡로489번길 14(고강동),경기도 역곡로489번길 까막산 토종 흙돼지,별점 없음
한식_면류,맛나식당,설렁탕,6000원,032-651-1233,경기도 부천시 석천로38번길 56(상동),경기도 석천로38번길 맛나식당,0
한식_일반,생선구이밥이랑국이랑,백반,6000원,032-684-8055,경기도 부천시 신흥로 361-22(내동),경기도 신흥로 생선구이밥이랑국이랑,4.3
중식,만경,짜장면,5000원,032-652-7733,경기도 부천시 원미로 196(원미동),경기도 원미로 만경,5
한식_일반,행복한밥상,순두부,7000원,032-653-7272,경기도 부천시 장말로279번길 6-2(심곡동),경기도 장말로279번길 행복한밥상,5
이미용업,신중동이발관,커트(남성),10000원,032-663-8633,경기도 부천시 중동로71번길 39(송내동),경기도 중동로71번길 신중동이발관,별점 없음
한식_찌개류,김치집,생삼겹살,14000원,02-507-0016,경기도 과천시 과천시 새술막길 38 지하,경기도 과천시 김치집,1
이미용업,부림이발관,커트+세발,13000원,02-504-7571,경기도 과천시 부림로 16(9단지 상가 마동 1층),경기도 부림로 부림이발관,0
이미용업,쓰리헤어샵,커트(일반),9000원,031-427-1681,경기도 군포시 고산로185번길 41,경기도 고산로185번길 쓰리헤어샵,0
한식_일반,아리수숯불갈비,삼겹살,16000원,031-792-8900,경기도 하남시 경기도 하남시 대청로22번길 9-17 형림빌딩,경기도 경기도 아리수숯불갈비,4
한식_일반,숯불구이근고기,삼겹살(600g),33000원,031-793-5889,경기도 하남시 대청로 59번길 46,경기도 대청로 숯불구이근고기,4.7
한식_일반,홍가갈비,돼지왕갈비구이,15000원,031-795-2644,경기도 하남시 신장로 136번길 10,경기도 신장로 홍가갈비,5
한식_일반,싸닭,후라이드치킨,11000원,031-792-8255,경기도 하남시 하남대로 847,경기도 하남대로 싸닭,4.5
이미용업,젠틀맨,남성커트,13000원,031-796-8266,경기도 하남시 대청로 116번길 59-3,경기도 대청로 젠틀맨,1.5
한식_면류,장가네손칼국수,황태칼국수,5000원,031-372-7879,경기도 오산시 시장길 20-13,경기도 시장길 장가네손칼국수,3.7
한식_육류,명성식당,닭볶음탕,30000원,031-595-5929,경기도 남양주시 홍유릉로248번길 9 (금곡동),경기도 홍유릉로248번길 명성식당,0
한식_면류,신주사골칼국수,칼국수,7000원,031-595-3319,경기도 남양주시 화도읍 마석로45번길 1,경기도 화도읍 신주사골칼국수,5
이미용업,헤어573,커트,11000원,031-528-6054,"경기도 남양주시 진접읍 해밀예당3로 116, 107호",경기도 진접읍 헤어573,0
한식_일반,우황,소고기곰탕,11000원,031-657-3398,경기도 안성시 원곡면 만세로 1182,경기도 원곡면 우황,5
한식_면류,홍두깨손칼국수,잔치국수,4000원,031-396-1500,"경기도 군포시 광정로 70, 105호(산본동, 유공빌딩)",경기도 광정로 홍두깨손칼국수,4
한식_일반,대박식당,돈까스,9000원,031-407-8488,"경기도 안산시 상록구 영화5길 12, 1층",경기도 상록구 대박식당,5
한식_육류,한우이야기,한우 꽃등심(100g),13000원,031-431-9897,경기도 시흥시 중심상가로 34 (정왕동),경기도 중심상가로 한우이야기,3.8
한식_육류,봉구네축산정육식당,삼겹살,11000원,031-635-9288,경기도 이천시 영창로 138 (관고동),경기도 영창로 봉구네축산정육식당,4.2
한식_일반,고향밥상,백반,6000원,031-415-9239,경기도 안산시 상록구 일동로 13-1,경기도 상록구 고향밥상,0
한식_일반,꽃빛공원휴게소 음식점,국수,5000원,031-403-6360,경기도 안산시 단원구 순환로 390 A동,경기도 단원구 꽃빛공원휴게소 음식점,0
