업종,업소명,주요품목,가격,연락처,주소,keyword,평점
한식_일반,대청분식,어묵우동,5000원,02-2226-2928,서울특별시 강남구 개포로 621 B102호,서울특별시 강남구 대청분식,3.0
한식_면류,다시사랑한다면,잔치국수,5000원,02-555-0451,서울특별시 강남구 언주로 407,서울특별시 강남구 다시사랑한다면,4.6
한식_육류,고불초삼겹,생삼겹살(180g),15000원,02-563-6417,서울특별시 강남구 도곡로7길 25 2층,서울특별시 강남구 고불초삼겹,4.4
기타양식,알리파스타,클래식,7000원,02-518-1125,서울특별시 강남구 논현로 151길 29  101호,서울특별시 강남구 알리파스타,4.7
이미용업,현미프로헤어,커트(경로),10000원,02-2281-3040,서울특별시 성동구 무학봉15길 17-1,서울특별시 성동구 현미프로헤어,5.0
기타양식,바른꽈배기,찹쌀꽈배기(3개),2500원,02-877-7863,"서울특별시 관악구 은천로 92, 103호(봉천동)",서울특별시 관악구 바른꽈배기,4.3
기타양식,커피스모키,아메리카노,2900원,010-5574-5469,"서울특별시 용산구 한강대로30길 25, 지하1층 26호",서울특별시 용산구 커피스모키,4.8
한식_일반,홍가진국,사골 만두국,9000원,02-714-3339,서울특별시 용산구 원효로241-1,서울특별시 용산구 홍가진국,3.0
한식_일반,행촌,청국장,8000원,02-902-5688,서울특별시 도봉구 우이천로34길 10 (쌍문동),서울특별시 도봉구 행촌,5.0
이미용업,남성 이용원,남성커트,7000원,010-2872-8239,서울특별시 도봉구 도봉로 109길 35-27 (쌍문동),서울특별시 도봉구 남성 이용원,5.0
이미용업,쌍문 이용원,남성커트,7000원,02-990-6800,"서울특별시 도봉구 방학로 3길 108, 1층",서울특별시 도봉구 쌍문 이용원,0.0
이미용업,이지헤어,커트,8000원,010-2355-2973,"서울특별시 도봉구 도봉로130길 31, 101호",서울특별시 도봉구 이지헤어,5.0
이미용업,서울 미용실,커트,10000원,02-999-3147,서울특별시 도봉구 시루봉로 56,서울특별시 도봉구 서울 미용실,0.0
이미용업,도깨비머리방,커트(성인),6000원,02-3494-4724,서울특별시 도봉구 방학로 6가길 76,서울특별시 도봉구 도깨비머리방,0.0
한식_일반,선자네,콩나물국밥,6000원,02-326-5151,"서울특별시 마포구 잔다리로 131, 1층(성산동)",서울특별시 마포구 선자네,4.4
이미용업,명품헤어샵,커트,10000원,02-3141-2989,서울특별시 마포구 월드컵로23길 25,서울특별시 마포구 명품헤어샵,0.0
한식_일반,채움,된장찌개,6500원,02-462-8859,서울특별시 광진구 군자로104-1,서울특별시 광진구 채움,0.0
한식_한정식,전주식당,백반,8000원,02-2295-0517,서울특별시 성동구 무학봉15가길 1,서울특별시 성동구 전주식당,5.0
기타양식,만두의정석,고기만두,6000원,02-6349-6349,"서울특별시 동작구 국사봉1길 45, 1층 103호",서울특별시 동작구 만두의정석,5.0
양식,신돈까스,돈까스,9000원,02-823-8580,"서울특별시 동작구 여의대방로24길 107, 1층",서울특별시 동작구 신돈까스,0.0
한식_일반,풀향기 칼국수,비빔밥,7000원,02-817-8881,서울특별시 동작구 보라매로 73,서울특별시 동작구 풀향기 칼국수,4.7
한식_면류,옛날칼국수,칼국수,4000원,02-814-2151,서울특별시 동작구 상도로 296-2,서울특별시 동작구 옛날칼국수,4.2
한식_일반,내고향나주곰탕,나주곰탕,10000원,02-3476-2999,서울특별시 동작구 사당로 183,서울특별시 동작구 내고향나주곰탕,3.2
한식_일반,황태사랑,황태들깨미역국,8000원,02-2183-1005,서울특별시 강남구 테헤란로 322 지하2층,서울특별시 강남구 황태사랑,4.0
한식_일반,삼탱이시래기밥,시래기밥정식,9000원,02-2183-3078,서울특별시 강남구 테헤란로 322 지하2층,서울특별시 강남구 삼탱이시래기밥,2.5
기타서비스업,명가 홍삼을담다,6년근 홍삼액,145000원,02-2699-2516,서울특별시 양천구 남부순환로69길 13,서울특별시 양천구 명가 홍삼을담다,0.0
기타서비스업,하나야 플라워앤공방,아로마오일,4000원,02-471-4769,"서울특별시 강동구 상암로41길 67,103호",서울특별시 강동구 하나야 플라워앤공방,별점 없음
기타서비스업,자양다방,커피,2000원,010-5589-5955,서울특별시 광진구 자양로15길 100,서울특별시 광진구 자양다방,4.3
한식_면류,원조칼국수,칼국수,5000원,02-2233-7001,서울특별시 성동구 금호산2길 20-1,서울특별시 성동구 원조칼국수,2.9
한식_육류,황금오리,오리훈제,45000원,02-831-6787,서울특별시 동작구 신대방길 112-2,서울특별시 동작구 황금오리,5.0
한식_육류,대풍참숯갈비,삼겹살(200g),17000원,02-564-6563,서울특별시 강남구 논현로 76길 8 1층,서울특별시 강남구 대풍참숯갈비,4.7
한식_면류,시골밥상,멸치국수,4500원,02-561-4667,서울특별시 강남구 테헤란로 313 지하1층 3호,서울특별시 강남구 시골밥상,4.8
한식_일반,먹깨비김밥,김밥,3000원,02-2698-0123,서울특별시 강서구 강서로 39,서울특별시 강서구 먹깨비김밥,2.4
이미용업,부산미용,커트,10000원,010-8777-9776,서울특별시 마포구 숭문길 186(염리동),서울특별시 마포구 부산미용,0.0
세탁업,한화세탁,의류수선료,4000원,02-706-6603,서울특별시 마포구 마포대로 33(도화동),서울특별시 마포구 한화세탁,1.0
세탁업,일일,양복세탁료,8000원,02-715-5728,"서울특별시 마포구 대흥로9길 28, 1층(신수동)",서울특별시 마포구 일일,4.2
이미용업,수도미용실,커트,7000원,02-363-1248,서울특별시 마포구 굴레방로7길 26(아현동),서울특별시 마포구 수도미용실,0.0
이미용업,로뎀이용,커트,10000원,02-713-7228,서울특별시 마포구 숭문길 217(대흥동),서울특별시 마포구 로뎀이용,별점 없음
이미용업,유나헤어,커트,8000원,02-323-8024,"서울특별시 마포구 방울내로 40, 1층(망원동)",서울특별시 마포구 유나헤어,0.0
한식_면류,고향냉면,냉면,8000원,02-2234-8043,서울특별시 성동구 독서당로 301-93,서울특별시 성동구 고향냉면,4.6
기타양식,카페커민,커피,3000원,02-954-5553,"서울특별시 도봉구 방학로2길 53, 1층(방학동)",서울특별시 도봉구 카페커민,0.0
한식_면류,김가네국수집,칼국수,5500원,02-955-1357,서울특별시 도봉구 도봉로153길 51 (방학동),서울특별시 도봉구 김가네국수집,4.9
한식_일반,돼지물고기,된장찌개,7000원,02-906-8727,서울특별시 도봉구 해등로16길 1,서울특별시 도봉구 돼지물고기,4.7
한식_일반,멸치국수,김밥,3000원,02-994-8233,서울특별시 도봉구 해등로16길 12,서울특별시 도봉구 멸치국수,0.0
한식_일반,박리김밥,김밥,2500원,02-907-7002,서울특별시 도봉구 덕릉로57길 22(창동),서울특별시 도봉구 박리김밥,4.3
중식,짜장마을,자장면,5500원,010-7164-1876,서울특별시 도봉구 마들로657(방학동),서울특별시 도봉구 짜장마을,4.1
이미용업,머리깎자,커트,6000원,010-5053-8601,서울특별시 도봉구 해등로243(방학동),서울특별시 도봉구 머리깎자,5.0
이미용업,착한이발관,커트,6000원,010-3901-2838,서울특별시 도봉구 도당로27길 48(방학동),서울특별시 도봉구 착한이발관,0.0
이미용업,엄지헤어,커트,10000원,02-902-4697,서울특별시 도봉구 우이천로4다길 13(창동),서울특별시 도봉구 엄지헤어,0.0
한식_육류,호돈구이,삼겹살,12000원,010-9224-2434,"서울특별시 도봉구 방학로2길 32, 1층(방학동)",서울특별시 도봉구 호돈구이,0.0
한식_면류,짱구네,냉면,6000원,02-3491-4366,"서울특별시 도봉구 시루봉로 148, 1층(방학동)",서울특별시 도봉구 짱구네,5.0
기타양식,브레쉬에비뉴,아메리카노(테이크 아웃),3000원,02-955-3799,"서울특별시 도봉구 방학로 216, 1층(방학동)",서울특별시 도봉구 브레쉬에비뉴,3.5
한식_일반,호순네집,김치찌개,7000원,02-812-9185,"서울특별시 동작구 등용로 107, 1층(대방동)",서울특별시 동작구 호순네집,5.0
중식,아!짜장,자장면,3000원,010-6633-6095,서울특별시 도봉구 도당로 76 (방학동),서울특별시 도봉구 아!짜장,4.3
한식_육류,우리집식당,삼겹살,14000원,010-5036-8041,서울특별시 구로구 디지털로 27길 67,서울특별시 구로구 우리집식당,4.8
이미용업,골드헤어샵,커트,5000원,010-5882-3856,서울특별시 구로구 구로동로 42길 54-6,서울특별시 구로구 골드헤어샵,0.0
세탁업,베스트크리닝,정장한벌,9000원,02-2648-8272,서울특별시 양천구 은행정로1길 10,서울특별시 양천구 베스트크리닝,5.0
한식_일반,일이삼식당,제육볶음,8000원,02-814-6961,서울특별시 동작구 흑석로13마길 65-3,서울특별시 동작구 일이삼식당,4.8
세탁업,그린사,양복세탁료,7000원,02-3472-6974,서울특별시 동작구 사당로14길 63(사당동),서울특별시 동작구 그린사,별점 없음
세탁업,모아세탁소,양복세탁료,7500원,02-585-0245,"서울특별시 동작구 사당로26길 106, 1층(사당동)",서울특별시 동작구 모아세탁소,0.0
이미용업,최신이용원,커트,7000원,-,서울특별시 동작구 사당로23아길 6,서울특별시 동작구 최신이용원,0.0
이미용업,고투콜라헤어,커트,9000원,02-586-5080,"서울특별시 동작구 사당로2차길 72, 1층(사당동)",서울특별시 동작구 고투콜라헤어,0.0
한식_육류,삼락,삼겹살(200g),15000원,02-812-6741,서울특별시 동작구 여의대방로36길 10-11(대방동),서울특별시 동작구 삼락,5.0
중식,태원,짜장면,6500원,02-815-5155,"서울특별시 동작구 등용로 81, 1층(대방동)",서울특별시 동작구 태원,4.2
한식_일반,닷컴분식,된장찌개,6500원,02-2616-4048,서울특별시 구로구 남부순환로97길 20-6 1층,서울특별시 구로구 닷컴분식,3.4
한식_일반,정가네밥상,백반,6000원,-,"서울특별시 동작구 노량진로10길 28, 1층(노량진동)",서울특별시 동작구 정가네밥상,4.0
한식_육류,황토정,돼지갈비(250g),14000원,02-814-4467,서울특별시 동작구 서달로13길 5-23(흑석동),서울특별시 동작구 황토정,4.7
한식_일반,준호가만드는부대찌개,부대찌개,8500원,02-6083-8247,"서울특별시 동작구 흑석로13마길 61, 지하1층(흑석동)",서울특별시 동작구 준호가만드는부대찌개,별점 없음
한식_육류,남매이야기,돼지갈비(250g),14500원,02-813-2399,"서울특별시 동작구 현충로 102, 1층(흑석동)",서울특별시 동작구 남매이야기,4.4
한식_일반,산천칡냉면,칡물냉면,8000원,02-3472-2849,"서울특별시 동작구 사당로12길 2, 2층(사당동)",서울특별시 동작구 산천칡냉면,4.5
한식_육류,마포곱창,모듬곱창(250g),21000원,02-532-9171,서울특별시 동작구 사당로 185(사당동),서울특별시 동작구 마포곱창,4.2
한식_일반,고향갈비(고향나루밥상),백반,7000원,02-813-3033,"서울특별시 동작구 노량진로18길 13(본동, 그린빌딩101,102호)",서울특별시 동작구 고향갈비(고향나루밥상),별점 없음
한식_일반,달길포차,점심특선(요일별),8000원,-,서울특별시 동작구 사당로30길 63,서울특별시 동작구 달길포차,0.0
한식_육류,계단집,오겹살(160g),14000원,02-821-9867,"서울특별시 동작구 현충로 94, 2층(흑석동)",서울특별시 동작구 계단집,3.8
세탁업,이펜세탁소,양복,7000원,02-893-6703,서울특별시 구로구 천왕로10 천왕이펜하우스 5단지 상가 101호,서울특별시 구로구 이펜세탁소,3.0
한식_일반,명태본가,명태조림,11000원,02-861-0303,서울특별시 구로구 구로중앙로19길 20,서울특별시 구로구 명태본가,0.0
이미용업,성아미용실,미용료(커트),7000원,02-794-3105,서울특별시 용산구 서빙고로91나길 11,서울특별시 용산구 성아미용실,0.0
한식_면류,밥 보다 국시,잔치국수,4500원,02-391-1279,서울특별시 서대문구 세검정로3길 64,서울특별시 서대문구 밥 보다 국시,3.6
이미용업,수미용실,커트,7000원,02-896-8960,서울특별시 금천구 탑골로 6-1 (시흥동),서울특별시 금천구 수미용실,0.0
한식_일반,푸드플러스,백반,6000원,02-858-4235,"서울특별시 금천구 가산디지털1로 119, B동 136호",서울특별시 금천구 푸드플러스,0.0
이미용업,까꼬뽀꼬,미용료(커트),12000원,02-2663-2445,서울특별시 강서구 강서로45라길 35,서울특별시 강서구 까꼬뽀꼬,0.0
이미용업,판도라,미용료(커트),12000원,02-2661-3622,"서울특별시 강서구 마곡중앙로 59-11, 203호",서울특별시 강서구 판도라,0.0
한식_육류,화담,삼겹살,9000원,02-2202-8003,서울특별시 송파구 올림픽로8길 12 1층,서울특별시 송파구 화담,2.5
이미용업,경희헤어숍,커트,13000원,02-719-1857,"서울특별시 마포구 마포대로11길 33, 1층(공덕동)",서울특별시 마포구 경희헤어숍,0.0
이미용업,최수지헤어,뿌리염색,10000원,02-817-1983,서울특별시 송파구 거여동 293-1,서울특별시 송파구 최수지헤어,4.0
기타서비스업,커피앤바복길이,커피,2500원,070-7590-8528,서울특별시 중랑구 봉화산로4길 62,서울특별시 중랑구 커피앤바복길이,4.0
이미용업,수지헤어,미용료(커트),7000원,02-2207-0100,"서울특별시 중랑구 봉우재로 41, 화진빌딩 2층",서울특별시 중랑구 수지헤어,0.0
한식_일반,세븐돈가스,김치찌개,6000원,02-433-1644,서울특별시 중랑구 중랑구 용마산로 557,서울특별시 중랑구 세븐돈가스,4.0
세탁업,우성세탁소,양복세탁료,7000원,02-814-6462,서울특별시 동작구 노량진로28길 14,서울특별시 동작구 우성세탁소,0.0
한식_일반,영광정육식당,청국장,8000원,02-798-2423,서울특별시 용산구 서빙고로91나길 104,서울특별시 용산구 영광정육식당,5.0
한식_일반,용산장어마을,추어탕,10000원,02-3273-0105,서울특별시 용산구 백범로 318,서울특별시 용산구 용산장어마을,4.4
한식_육류,풍년집본가,삼겹살(300g),18000원,02-852-3636,"서울특별시 관악구 난곡로 232, 1층",서울특별시 관악구 풍년집본가,3.5
이미용업,끌레오,커트,8000원,02-872-1078,서울특별시 관악구 신림로11길 71,서울특별시 관악구 끌레오,0.0
기타양식,어느멋진날,아메리카노,2500원,0507-1432-6779,서울특별시 관악구 신림로11길 67,서울특별시 관악구 어느멋진날,4.8
기타양식,네이밍카페 커피GO!#1,아메리카노,2900원,0507-1313-4573,서울특별시 관악구 난곡로 317(신림동),서울특별시 관악구 네이밍카페 커피GO!#1,별점 없음
한식_일반,소정한식,된장찌개백반,7500원,02-336-4897,"서울특별시 마포구 성산로 128, 지하1층 (성산동)",서울특별시 마포구 소정한식,4.8
이미용업,준헤어필,커트,12000원,02-332-5532,"서울특별시 마포구 월드컵북로 125, 1층 (성산동)",서울특별시 마포구 준헤어필,0.0
한식_일반,옛날무쇠솥,된장찌개백반,6000원,02-323-7098,"서울특별시 마포구 서강로1길 12-5, 1층 (창전동)",서울특별시 마포구 옛날무쇠솥,4.9
이미용업,빗과결사이,커트,13000원,02-812-5108,"서울특별시 동작구 동작구 등용로 96, 1층 2호(대방동)",서울특별시 동작구 빗과결사이,3.0
세탁업,백양세탁소,양복세탁료,7000원,02-816-9277,서울특별시 동작구 여의대방로22아길 30(신대방동),서울특별시 동작구 백양세탁소,1.0
이미용업,아름다운헤어,"커트(남,여)",10000원,02-376-7124,서울특별시 서대문구 응암로28,서울특별시 서대문구 아름다운헤어,0.0
이미용업,조현호미용실,커트,13000원,02-822-5142,서울특별시 동작구 현충로14길 8(흑석동),서울특별시 동작구 조현호미용실,0.0
이미용업,신지헤어샵,커트,10000원,02-815-3090,서울특별시 동작구 성대로1길 17(상도동),서울특별시 동작구 신지헤어샵,0.0
이미용업,미화미용실,커트,12000원,02-813-1105,서울특별시 동작구 노량진로12길 44(노량진동),서울특별시 동작구 미화미용실,0.0
한식_일반,모꼬지,돈까스,8000원,02-811-1309,서울특별시 동작구 장승배기로 155,서울특별시 동작구 모꼬지,2.0
한식_일반,준우식당,백반,8000원,02-815-5792,"서울특별시 동작구 등용로 93, 1층(대방동)",서울특별시 동작구 준우식당,5.0
한식_일반,동해해물탕,해물탕(중),45000원,02-814-7700,서울특별시 동작구 양녕로22가길 67,서울특별시 동작구 동해해물탕,4.9
한식_면류,정선메밀고을,비빔막국수,7000원,02-811-0730,"서울특별시 동작구 양녕로26길 63, 2층",서울특별시 동작구 정선메밀고을,3.0
양식,준호네 돈가스,피자돈까스,9000원,02-810-5500,"서울특별시 동작구 흑석로 85-7, 1층(흑석동)",서울특별시 동작구 준호네 돈가스,별점 없음
한식_육류,명물갈비,돼지갈비(250g),15000원,02-392-1239,서울특별시 서대문구 명물길 43-3,서울특별시 서대문구 명물갈비,2.3
이미용업,자스민헤어,커트,10000원,02-304-6188,서울특별시 서대문구 증가로20길 71,서울특별시 서대문구 자스민헤어,0.0
이미용업,은하수헤어갤러리,커트,10000원,02-306-4580,서울특별시 서대문구 응암로 53,서울특별시 서대문구 은하수헤어갤러리,0.0
기타양식,명동만두,수제고기떡만두국,7500원,02-2052-7776,서울특별시 강남구 역삼로 133 지상1층 1호,서울특별시 강남구 명동만두,4.2
이미용업,히즈모,스마트커트,8000원,02-3217-4275,서울특별시 서대문구 세무서길 71 1층,서울특별시 서대문구 히즈모,0.0
이미용업,은주헤어뉴스,커트(여),6000원,302-6281,서울특별시 서대문구 거북골로20길 53-3,서울특별시 서대문구 은주헤어뉴스,5.0
이미용업,머리사랑,"커트(남,여)",10000원,305-6912,서울특별시 서대문구 거북골로 200,서울특별시 서대문구 머리사랑,0.0
이미용업,윤헤어,커트(남성),10000원,304-1922,서울특별시 서대문구 거북골로 206,서울특별시 서대문구 윤헤어,3.8
이미용업,가족이발,이발커트,10000원,374-4323,서울특별시 서대문구 거북골로 154 삼호상가 104호,서울특별시 서대문구 가족이발,0.0
이미용업,조희헤어샵,커트,13000원,373-8659,서울특별시 서대문구 가재울로10길 41,서울특별시 서대문구 조희헤어샵,0.0
기타양식,본솔커피,아메리카노,3500원,02-323-1225,서울특별시 서대문구 증가로 82,서울특별시 서대문구 본솔커피,4.3
이미용업,스타이발관,이용료(커트),7000원,010-5253-5951,"서울특별시 중랑구 망우로 382-2,2층",서울특별시 중랑구 스타이발관,0.0
한식_일반,다담2900,비빔밥,4500원,02-493-3339,"서울특별시 중랑구 망우로66길 75, 1층",서울특별시 중랑구 다담2900,3.0
중식,짜장나루,자장면,4500원,02-494-4774,서울특별시 중랑구 겸재로 161,서울특별시 중랑구 짜장나루,3.8
한식_면류,행복한잔치국수,잔치국수,6000원,02-459-2918,서울특별시 강남구 광평로 196 2층 201호,서울특별시 강남구 행복한잔치국수,3.5
한식_일반,윤경이네,손만두국,7000원,02-854-4956,"서울특별시 구로구 도림로36, 지층(구로동)",서울특별시 구로구 윤경이네,0.0
한식_육류,고기마을,안창살(180g),15000원,02-501-5254,서울특별시 강남구 남부순환로 2917 청실상가 105,서울특별시 강남구 고기마을,4.5
이미용업,J&J 뷰티샵,기본컷트,12000원,010-8342-2522,서울특별시 강남구 역삼로11길 13-8  지상1층 101호,서울특별시 강남구 J&J 뷰티샵,별점 없음
한식_일반,양구식당,닭곰탕국밥,9000원,02-548-5848,서울특별시 강남구 논현로151길 26,서울특별시 강남구 양구식당,4.0
한식_육류,신토불이 정육식당,한우생등심(200g),38000원,02-3462-4635,서울특별시 강남구 남부순환로 2629,서울특별시 강남구 신토불이 정육식당,5.0
한식_면류,누렁국수,진국수(사골육수),7000원,02-431-0045,서울특별시 강남구 개포로 652 빌딩스타3 지상1층 101호,서울특별시 강남구 누렁국수,4.5
한식_면류,이모네손칼국수,닭칼국수,7000원,02-555-0767,서울특별시 강남구 언주로69길 9 1층,서울특별시 강남구 이모네손칼국수,4.1
한식_일반,서울밥집 봉천점,김치찌개,6900원,없음,서울특별시 관악구 장군봉1길 45,서울특별시 관악구 서울밥집 봉천점,4.4
한식_일반,윤가네김밥,제육볶음,7500원,02-425-0148,서울특별시 송파구 가락로 208,서울특별시 송파구 윤가네김밥,3.9
이미용업,머리사랑,커트,10000원,02-706-0727,서울특별시 마포구 독막로40길 8 (대흥동),서울특별시 마포구 머리사랑,0.0
이미용업,헤어스타,커트,12000원,02-713-7576,"서울특별시 마포구 독막로 266, 203호 (대흥동, 태영아파트중앙상가)",서울특별시 마포구 헤어스타,0.0
이미용업,이화미용실,커트,10000원,02-335-2547,서울특별시 마포구 방울내로7길 29 (망원2동),서울특별시 마포구 이화미용실,0.0
기타양식,엄마손김밥,김치볶음밥,6000원,02-554-5733,서울특별시 강남구 언주로314,서울특별시 강남구 엄마손김밥,4.8
한식_면류,포에리얼 떡볶이,라면,3500원,010-3782-7827,서울특별시 구로구 경인로 403(고척동),서울특별시 구로구 포에리얼 떡볶이,4.3
한식_육류,꿀꿀이생고기맛집,생삼겹살,13000원,02-2686-2049,서울특별시 구로구 중앙로 32(고척동),서울특별시 구로구 꿀꿀이생고기맛집,4.0
한식_일반,서울밥집,김치찌개,6900원,없음,서울특별시 관악구 관천로 36-1,서울특별시 관악구 서울밥집,3.9
일식,원돈까스우동,원우동,7000원,02-797-9718,서울특별시 용산구 서빙고로65길 10,서울특별시 용산구 원돈까스우동,4.0
한식_면류,용산풍천숯불민물장어,손칼국수,4900원,02-749-5905,서울특별시 용산구 한강대로39길 10,서울특별시 용산구 용산풍천숯불민물장어,4.0
한식_일반,일공오삼겹살,된장찌개,6000원,02-3273-0105,서울특별시 용산구 백범로87길 52,서울특별시 용산구 일공오삼겹살,4.1
한식_면류,면마루,물냉면,8000원,02-797-3449,"서울특별시 용산구 신흥로 86, 2층",서울특별시 용산구 면마루,4.3
이미용업,은진미용실,커트,12000원,02-894-5243,서울특별시 금천구 금하로25길 16,서울특별시 금천구 은진미용실,0.0
이미용업,짱아미용실,커트,7000원,02-868-6262,서울특별시 금천구 시흥대로126길22-7,서울특별시 금천구 짱아미용실,0.0
이미용업,주연헤어센스,커트,10000원,02-332-1777,서울특별시 마포구 희우정로10길 30 (망원1동),서울특별시 마포구 주연헤어센스,3.7
한식_일반,웰빙뚝배기,백반,7000원,02-982-0652,서울특별시 마포구 동교로12길 21 (서교동),서울특별시 마포구 웰빙뚝배기,0.0
한식_면류,온누리식당,칼국수,5000원,02-955-6652,서울특별시 도봉구 도봉로159길 11-16 (도봉동),서울특별시 도봉구 온누리식당,5.0
기타양식,비바비보 앤 호프,까르보나라,8900원,02-545-5982,서울특별시 강남구 논현로136길 5-3 지상1층 103호,서울특별시 강남구 비바비보 앤 호프,별점 없음
한식_면류,임가네민속집,손칼국수,7000원,02-556-1015,서울특별시 강남구 논현로79길 7 지상1층 1-1호,서울특별시 강남구 임가네민속집,4.4
한식_일반,순대국밥,순대국,7000원,02-539-5163,서울특별시 강남구 도곡로516  지하1층 3호,서울특별시 강남구 순대국밥,4.4
한식_일반,사랑의 도시락,한식뷔페,7000원,02-557-1733,서울특별시 강남구 강남대로94길 55 2층,서울특별시 강남구 사랑의 도시락,3.0
한식_일반,미소분식,아침국밥,3000원,02-474-2884,서울특별시 강동구 성내로3가길 7(성내동),서울특별시 강동구 미소분식,1.0
한식_일반,다인,뚝배기청국장,7000원,02-428-2824,서울특별시 강동구 양재대로147길 7 (명일동),서울특별시 강동구 다인,5.0
한식_면류,서울진우동덮밥,진온국수,5900원,070-8779-3215,"서울특별시 강동구 성내로 11, 107호",서울특별시 강동구 서울진우동덮밥,4.4
한식_일반,마떡다이천,떡볶이,3000원,02-976-4841,"서울특별시 노원구 석계로106 (월계동, 1층)",서울특별시 노원구 마떡다이천,4.3
한식_일반,보배네능이백숙,닭볶음탕,35000원,02-954-6300,서울특별시 도봉구 시루봉로 295-1 (도봉동),서울특별시 도봉구 보배네능이백숙,4.7
중식,화원,자장면,3500원,02-998-8888,"서울특별시 도봉구 덕릉로59길 93 ,2층(창동)",서울특별시 도봉구 화원,5.0
한식_면류,홍두깨손칼국수,칼국수,5000원,02-3494-0282,서울특별시 도봉구 도봉산4가길 14(도봉동),서울특별시 도봉구 홍두깨손칼국수,3.0
양식,와가마마,돈까스,8000원,02-823-2225,서울특별시 동작구 만양로14길 12,서울특별시 동작구 와가마마,3.1
이미용업,언니네헤어샵,커트,10000원,010-7320-9985,서울특별시 도봉구 시루봉로 299(도봉동),서울특별시 도봉구 언니네헤어샵,0.0
한식_육류,제일정육식당,삼겹살(600g),18000원,02-2242-9925,"서울특별시 동대문구 장한로10길 45, 지하1층 (장안동)",서울특별시 동대문구 제일정육식당,5.0
한식_기타,돌쇠와 석쇠,삼겹살,10000원,02-588-1005,서울특별시 동작구 솔밭로 110,서울특별시 동작구 돌쇠와 석쇠,4.8
한식_육류,다독이네 숯불갈비,돼지갈비,11000원,02-6101-9299,서울특별시 동작구 노량진로 106-5,서울특별시 동작구 다독이네 숯불갈비,4.9
한식_일반,코코스 중앙식당,백반,6000원,02-822-9260,"서울특별시 동작구 흑석로 24, 지하1층",서울특별시 동작구 코코스 중앙식당,별점 없음
중식,북경,자장면,5000원,02-822-8022,서울특별시 동작구 상도로37길 21,서울특별시 동작구 북경,3.1
한식_기타,한식뷔페식당,백반,8000원,02-821-5201,서울특별시 동작구 여의대방로24길 97,서울특별시 동작구 한식뷔페식당,4.2
한식_일반,우정식당,김치찌개,7000원,02-821-8156,서울특별시 동작구 노량진로8길 39,서울특별시 동작구 우정식당,4.5
한식_일반,단비분식,비빔밥,6000원,02-817-8852,서울특별시 동작구 흑석로9길 13,서울특별시 동작구 단비분식,3.8
한식_일반,사과나무,왕돈까스,8000원,02-825-1831,서울특별시 동작구 흑석로9길 7,서울특별시 동작구 사과나무,3.8
한식_일반,유정쌈밥,쌈밥(국내산),11000원,02-816-0338,서울특별시 동작구 서달로13길 5-14,서울특별시 동작구 유정쌈밥,2.8
세탁업,김포세탁소,세탁료,8000원,02-815-7111,서울특별시 동작구 서달로10길 40,서울특별시 동작구 김포세탁소,별점 없음
한식_일반,은혜식당,김치찌개,8000원,02-592-8007,서울특별시 동작구 사당로9가길 55,서울특별시 동작구 은혜식당,4.0
한식_기타,삼호정,삼계탕,13000원,02-825-6023,서울특별시 동작구 여의대방로24길 50,서울특별시 동작구 삼호정,0.0
한식_일반,성상등갈비,등갈비,14000원,02-848-1151,서울특별시 동작구 신대방길 108,서울특별시 동작구 성상등갈비,3.8
한식_일반,화풍정,시래기밥,8000원,02-814-3392,서울특별시 동작구 상도3동324-1,서울특별시 동작구 화풍정,3.8
한식_일반,"대가설렁탕,무안산장어꼼장어",설렁탕,8000원,02-813-1211,서울특별시 동작구 상도로 117,"서울특별시 동작구 대가설렁탕,무안산장어꼼장어",별점 없음
한식_일반,배꼽시계,우렁쌈밥,8000원,02-522-4234,서울특별시 동작구 동작대로7길 80,서울특별시 동작구 배꼽시계,3.7
기타양식,스카이 피자,피자,10900원,02-822-3082,서울특별시 동작구 노량진로6길 86,서울특별시 동작구 스카이 피자,4.7
한식_기타,엄마손김밥,백반,5500원,02-817-0779,서울특별시 동작구 등용로14길 81,서울특별시 동작구 엄마손김밥,5.0
한식_육류,풍미원,오리주물럭,40000원,02-594-4579,서울특별시 동작구 사당동 324-17,서울특별시 동작구 풍미원,0.0
이미용업,라인헤어,커트,12000원,02-583-1614,서울특별시 동작구 사당로16가길 42,서울특별시 동작구 라인헤어,0.0
세탁업,경일크리닝,세탁료,7000원,02-583-5205,서울특별시 동작구 사당로28길 6,서울특별시 동작구 경일크리닝,1.0
한식_일반,신림국수,김밥,2500원,02-883-9242,서울특별시 관악구 신림동7길 51,서울특별시 관악구 신림국수,3.7
세탁업,서정사 세탁소,세탁료,7000원,02-584-2679,서울특별시 동작구 사당로16가길 24,서울특별시 동작구 서정사 세탁소,0.0
이미용업,문세실리아,커트,10000원,없음,서울특별시 동작구 장승배기로27길 77,서울특별시 동작구 문세실리아,0.0
세탁업,소망세탁소,세탁료,7000원,02-835-6901,서울특별시 동작구 여의대방로 28,서울특별시 동작구 소망세탁소,1.5
이미용업,자야 미용실,커트,10000원,02-821-8571,서울특별시 동작구 여의대방로24길 70,서울특별시 동작구 자야 미용실,0.0
이미용업,엄청난 미용실,커트,10000원,02-826-6207,서울특별시 동작구 장승배기로19길 23,서울특별시 동작구 엄청난 미용실,3.0
