업종,업소명,주요품목,가격,연락처,주소,keyword,평점
세탁업,성주특수세탁,신사복,8000원,054-931-1644,경상북도 성주군 성주읍 성주읍4길 21,경상북도 성주읍 성주특수세탁,0.0
한식_일반,중앙식당,비빔밥,6000원,054-932-5633,경상북도 성주군 성주읍 성주읍4길 6,경상북도 성주읍 중앙식당,0.0
한식_일반,모메존꽁보리밥,보리밥,9000원,054-956-7786,경상북도 고령군 성산면 성암로 51,경상북도 성산면 모메존꽁보리밥,0.0
중식,유명반점,짜장면,6000원,054-683-2126,경상북도 영양군 영양읍 시장5길 11,경상북도 영양읍 유명반점,3.2
한식_육류,중앙식육식당,삼겹살,10000원,054-954-0648,경상북도 고령군 대가야읍 우륵로 11,경상북도 대가야읍 중앙식육식당,5.0
한식_일반,신가네,갈치찌개,6000원,054-954-3411,경상북도 고령군 대가야읍 시장길 36,경상북도 대가야읍 신가네,5.0
한식_일반,도진식육식당,삼겹살,10000원,054-955-4573,경상북도 고령군 우곡면 도진2길 13,경상북도 우곡면 도진식육식당,5.0
한식_일반,홍천뚝배기,뚝배기,8000원,054-955-0928,경상북도 고령군 대가야읍 왕릉로 57,경상북도 대가야읍 홍천뚝배기,4.0
한식_육류,영남숯불갈비,소고기등심(100g),15000원,054-371-6777,경상북도 청도군 화양읍 청려로 1834,경상북도 화양읍 영남숯불갈비,1.0
일식,해동회초밥,캘리포니아롤,10000원,054-733-9406,경상북도 영덕군 영덕읍 영덕로 130,경상북도 영덕읍 해동회초밥,별점 없음
한식_일반,수석분식,보리밥,7000원,054-733-8822,경상북도 영덕군 영덕읍 남석2길 9,경상북도 영덕읍 수석분식,5.0
한식_일반,나랏골밥상,아구찜(소),20000원,054-732-0203,경상북도 영덕군 영해면 예주5길 9-1,경상북도 영해면 나랏골밥상,별점 없음
한식_일반,영양만두,잔치국수,6000원,054-682-0681,경상북도 영양군 영양읍 시장길 21,경상북도 영양읍 영양만두,0.0
한식_일반,착한식당,선짓국,7000원,054-682-5707,경상북도 영양군 영양읍 시장5길 7,경상북도 영양읍 착한식당,5.0
한식_일반,경북식당,비빔밥,6000원,054-683-2531,경상북도 영양군 영양읍 시장5길 9,경상북도 영양읍 경북식당,3.8
한식_육류,문소식육식당,삼겹살(170g),10000원,054-834-2217,경상북도 의성군 의성읍 전통시장2길15-6,경상북도 의성읍 문소식육식당,0.0
한식_일반,시장식당,콩국수,6000원,054-683-1133,경상북도 영양군 영양읍 시장5길 4,경상북도 영양읍 시장식당,0.0
한식_일반,시장식당,보리밥백반,8000원,054-873-7780,경상북도 청송군 청송읍 현충로 106,경상북도 청송읍 시장식당,0.0
한식_일반,개미식당,비빔밥,5000원,054-872-8105,경상북도 청송군 현동면 도평1길 9,경상북도 현동면 개미식당,0.0
한식_육류,안계숯불갈비식당,돼지갈비(200g),9000원,054-861-8558,경상북도 의성군 안계면 안계길 122,경상북도 안계면 안계숯불갈비식당,3.0
한식_육류,제일한우식육식당,삼겹살(150g),10000원,054-861-9033,경상북도 의성군 비안면 강변길 75,경상북도 비안면 제일한우식육식당,5.0
한식_육류,대화식육식당,삼겹살(200g),10000원,054-832-2197,경상북도 의성군 봉양면 도리원1길 74,경상북도 봉양면 대화식육식당,4.0
한식_육류,강산동태전문점,삼겹살(200g),10000원,054-832-2076,경상북도 의성군 봉양면 도리원1길 60,경상북도 봉양면 강산동태전문점,5.0
한식_육류,오복숯불구이,목살(150g),10000원,054-834-0078,경상북도 의성군 금성면 탑리2길 30,경상북도 금성면 오복숯불구이,0.0
한식_육류,강운식당,삼겹살(150g),9000원,054-832-1296,경상북도 의성군 금성면 탑리길 43-1,경상북도 금성면 강운식당,0.0
한식_육류,하화식육식당,주물럭(150g),8000원,054-833-2026,경상북도 의성군 단촌면 장터길 5,경상북도 단촌면 하화식육식당,0.0
한식_일반,성광식당,칼국수,7000원,054-834-3126,경상북도 의성군 의성읍 전통시장2길 3,경상북도 의성읍 성광식당,0.0
한식_일반,산수식당,김치찌개,6000원,010-4524-4556,경상북도 경산시 와촌면 금송로 423,경상북도 와촌면 산수식당,0.0
한식_육류,낙원식당,돼지갈비(200g),8000원,054-834-2232,경상북도 의성군 의성읍 동서2길 21,경상북도 의성읍 낙원식당,0.0
한식_육류,경북한우참숯불갈비,삼겹살(150g),10000원,054-834-2195,경상북도 의성군 의성읍 문소3길 49-1,경상북도 의성읍 경북한우참숯불갈비,0.0
한식_육류,원석촌,목살(150g),10000원,054-834-9192,경상북도 의성군 의성읍 문소3길 74,경상북도 의성읍 원석촌,0.0
한식_육류,덕수식육식당,삼겹살(170g),10000원,054-834-2754,경상북도 의성군 의성읍 후죽4길 17,경상북도 의성읍 덕수식육식당,0.0
한식_육류,대구숯불동산,삼겹살(150g),11000원,054-861-0073,경상북도 의성군 안계면 안계길120-5,경상북도 안계면 대구숯불동산,5.0
한식_육류,시장식육식당,삼겹살(150g),10000원,054-861-2525,경상북도 의성군 안계면 안계시장길31,경상북도 안계면 시장식육식당,5.0
한식_육류,장터식육식당,삼겹살(200g),11000원,054-834-1366,경상북도 의성군 금성면 탑리1길7,경상북도 금성면 장터식육식당,5.0
한식_육류,돼지촌숯불갈비,돼지갈비(200g),9000원,054-832-5511,경상북도 의성군 금성면 금성현서로16,경상북도 금성면 돼지촌숯불갈비,3.5
한식_육류,중앙식육식당,삼겹살(150g),10000원,054-834-2954,경상북도 의성군 의성읍 동서1길36,경상북도 의성읍 중앙식육식당,1.5
한식_육류,매일식육식당,삼겹살(180g),11000원,054-834-2941,경상북도 의성군 의성읍 북부길2,경상북도 의성읍 매일식육식당,3.3
한식_일반,모퉁이식당,정식,7000원,010-9270-5767,경상북도 경산시 자인면 일연로 43,경상북도 자인면 모퉁이식당,0.0
한식_일반,왕릉식당,된장찌개,4000원,054-556-6360,"경상북도 문경시 신흥시장길 19, 나동 114호",경상북도 신흥시장길 왕릉식당,0.0
한식_일반,토속정,정식,6000원,053-853-4503,경상북도 경산시 진량읍 낙산길 29,경상북도 진량읍 토속정,5.0
중식,연경 짬뽕 전문점,자장면,4000원,010-5559-8599,경상북도 경산시 삼풍로 6길 8,경상북도 삼풍로 연경 짬뽕 전문점,5.0
이미용업,황실미용실,여성커트,7000원,010-7161-6755,경상북도 경산시 경안로 41길 11,경상북도 경안로 황실미용실,0.0
이미용업,"미스,미스터 미용실",여성커트,9000원,010-9654-4770,경상북도 경산시 중앙로 15,"경상북도 중앙로 미스,미스터 미용실",0.0
세탁업,웅이네향기세탁소,정장상하의,6500원,010-8594-4449,경상북도 경산시 성암로 12길 21,경상북도 성암로 웅이네향기세탁소,0.0
세탁업,효동크리닝,정장상하의,6000원,010-7686-2496,경상북도 경산시 원효로 34길 22,경상북도 원효로 효동크리닝,5.0
세탁업,진량세탁할인마트,정장상하의,6000원,010-4299-5191,경상북도 경산시 진량읍 다문로 5,경상북도 진량읍 진량세탁할인마트,0.0
이미용업,77미용실,여성커트,5000원,010-3528-9999,경상북도 경산시 중앙초등길5길 7,경상북도 중앙초등길5길 77미용실,별점 없음
중식,씨옌,자장면,5000원,010-8589-1101,경상북도 경산시 청운로 13,경상북도 청운로 씨옌,별점 없음
한식_일반,맛고을,매생이국밥,7000원,054-553-2006,경상북도 문경시 새동네2길 15,경상북도 새동네2길 맛고을,0.0
한식_일반,고향식당,순두부,6000원,054-556-3901,경상북도 문경시 신흥1길 15-15,경상북도 신흥1길 고향식당,1.0
한식_일반,옥녀봉집두부,된장찌개,6000원,054-571-3834,경상북도 문경시 가은읍 왕능길 12,경상북도 가은읍 옥녀봉집두부,4.0
한식_일반,한아름식당,된장찌개,5000원,054-555-0795,"경상북도 문경시 신흥시장길 19, 나동 109호",경상북도 신흥시장길 한아름식당,0.0
한식_일반,보릿고개식당,정식,6000원,054-552-8427,경상북도 문경시 신흥시장길 23,경상북도 신흥시장길 보릿고개식당,별점 없음
이미용업,송태미미용실,커트,5000원,054-556-1584,경상북도 문경시 상신로 42(점촌동),경상북도 상신로 송태미미용실,0.0
중식,성모반점,자장면,4500원,054-555-2654,경상북도 문경시 중앙10길 8,경상북도 중앙10길 성모반점,3.0
중식,문창반점,자장면,5000원,054-555-3285,경상북도 문경시 호서로 32-1,경상북도 호서로 문창반점,2.3
한식_일반,창조식당,해물칼국수,5000원,054-555-8939,경상북도 문경시 상신로 20,경상북도 상신로 창조식당,0.0
이미용업,산호미용실,커트,6000원,054-555-2267,경상북도 문경시 돈달로 98,경상북도 돈달로 산호미용실,5.0
한식_일반,들마루식당,정식,8000원,054-553-2708,경상북도 문경시 산양면 산양로 115,경상북도 산양면 들마루식당,0.0
중식,새실비식당,자장면,6000원,054-552-9535,경상북도 문경시 산양면 산양로 116,경상북도 산양면 새실비식당,5.0
이미용업,이수향미용실,커트,5000원,054-552-3286,경상북도 문경시 산양면 불암2길 21,경상북도 산양면 이수향미용실,0.0
한식_일반,중앙정육한우마을,삼겹살(200g),14000원,054-571-6049,경상북도 문경시 가은읍 대야로 2495,경상북도 가은읍 중앙정육한우마을,4.5
한식_일반,포청천식당,김치찌개,5000원,054-531-2500,경상북도 상주시 동문1길 12,경상북도 동문1길 포청천식당,5.0
한식_일반,새재식당,된장찌개,6000원,054-571-3766,경상북도 문경시 문경읍 주흘1길 21,경상북도 문경읍 새재식당,4.5
이미용업,썬미용실,커트,7000원,054-571-6544,경상북도 문경시 문경읍 문희로 31,경상북도 문경읍 썬미용실,0.0
한식_육류,배윤박갈비마트,돼지갈비,8000원,054-556-8892,경상북도 문경시 매봉로 107,경상북도 매봉로 배윤박갈비마트,별점 없음
한식_일반,닭이봉오미닭갈비,삼계탕,12000원,054-556-8055,경상북도 문경시 당교로 195,경상북도 당교로 닭이봉오미닭갈비,0.0
한식_일반,직거래식육식당·축산,삼겹살(200g),12000원,054-552-9876,경상북도 문경시 신흥시장길 10,경상북도 신흥시장길 직거래식육식당·축산,0.0
중식,청림반점,자장면,4000원,054-552-3109,경상북도 문경시 신흥3길 6-2,경상북도 신흥3길 청림반점,0.0
한식_육류,성우가든,삼겹살(200g),12000원,054-572-1259,경상북도 문경시 마성면 은성로 1636,경상북도 마성면 성우가든,4.7
중식,은혜각,자장면,4000원,054-571-6110,경상북도 문경시 가은1길 27,경상북도 가은1길 은혜각,5.0
한식_일반,광성식당,산채비빔밥,9000원,054-572-3466,경상북도 문경시 문경읍 새재로 918,경상북도 문경읍 광성식당,3.4
한식_면류,아롱이,칼국수,5000원,054-532-5728,경상북도 상주시 남성로 45,경상북도 남성로 아롱이,0.0
한식_육류,화정식당,삼겹살(200g),10000원,054-535-5535,경상북도 상주시 냉림로 24,경상북도 냉림로 화정식당,0.0
이미용업,태양미용실,커트,5000원,054-532-6126,경상북도 상주시 청리면 원장수상길 11-1,경상북도 청리면 태양미용실,별점 없음
한식_육류,상주식육식당,삼겹살(200g),9000원,054-541-9446,경상북도 상주시 은척면 봉중1길15,경상북도 은척면 상주식육식당,0.0
한식_육류,생삼겹살집,삼겹살(200g),9000원,054-531-1141,경상북도 상주시 공성면 옥산4길 15,경상북도 공성면 생삼겹살집,0.0
한식_일반,보리랑두부랑,보리밥,7000원,054-541-6234,경상북도 상주시 함창읍 합창중앙로 133,경상북도 함창읍 보리랑두부랑,0.0
이미용업,홍미용실,커트,7000원,054-533-1773,경상북도 상주시 중앙시장길7-15,경상북도 중앙시장길7-15 홍미용실,0.0
이미용업,양귀비머리방,커트,7000원,054-536-1264,경상북도 상주시 남성로 35-1,경상북도 남성로 양귀비머리방,0.0
이미용업,가위손미용실,커트,7000원,054-536-1263,경상북도 상주시 중앙시장길 15-17,경상북도 중앙시장길 가위손미용실,별점 없음
한식_면류,오공식당,칼국수,5000원,054-535-5041,경상북도 상주시 중앙시장길 1-24,경상북도 중앙시장길 오공식당,4.5
한식_면류,엄마손두부칼국시,칼국수,4000원,054-531-3784,경상북도 상주시 상서문3길 100-2,경상북도 상서문3길 엄마손두부칼국시,5.0
이미용업,현미용실,커트,7000원,054-532-0116,경상북도 상주시 상산로 338-19,경상북도 상산로 현미용실,0.0
이미용업,현헤어샵,커트,7000원,054-532-0443,경상북도 상주시 사벌국면 덕담1길 15,경상북도 사벌국면 현헤어샵,0.0
이미용업,가위소리미용실,파마,25000원,054-541-4300,경상북도 상주시 함창읍 함창중앙로 134,경상북도 함창읍 가위소리미용실,0.0
중식,가흥반점,자장면,6000원,054-636-6998,경상북도 영주시 신재로 149,경상북도 신재로 가흥반점,5.0
이미용업,현대이용소,커트,8000원,054-532-9881,경상북도 상주시 중동면 간상1길 32,경상북도 중동면 현대이용소,별점 없음
한식_일반,삼미식당,생삽겹(150g),9000원,054-332-6018,경상북도 영천시 법원길 59,경상북도 법원길 삼미식당,0.0
중식,미각루,짜장면,5000원,054-331-4666,경상북도 영천시 청산1길 6,경상북도 청산1길 미각루,2.8
한식_면류,큰손칼국수,큰손해물칼국수,6000원,054-337-7599,경상북도 영천시 문외 1길 23,경상북도 문외 큰손칼국수,3.3
한식_면류,명동칼국수,칼국수,5000원,054-332-4772,경상북도 영천시 강남길 46,경상북도 강남길 명동칼국수,0.0
기타양식,원리치피자,피자(중),13000원,054-333-2782,경상북도 영천시 문외1길 33,경상북도 문외1길 원리치피자,5.0
목욕업,신녕목욕탕,목욕료(성인),5000원,054-332-0131,경상북도 영천시 신녕면 장수로 1663-1,경상북도 신녕면 신녕목욕탕,0.0
한식_면류,미성식당,짜장면,6000원,054-334-5457,경상북도 영천시 고경면 호국로 1433-38,경상북도 고경면 미성식당,0.0
세탁업,셀프빨래방및우리세탁플라자,신사복(정장 1벌),7000원,054-638-9700,경상북도 영주시 대동로 160,경상북도 대동로 셀프빨래방및우리세탁플라자,0.0
한식_일반,개나리식당,비빔밥(보리밥),5000원,054-635-2199,경상북도 영주시 안정면 신재로 520-1,경상북도 안정면 개나리식당,5.0
세탁업,스피드세탁소,신사복(정장 1벌),6000원,054-636-8669,경상북도 영주시 번영로 61-1,경상북도 번영로 스피드세탁소,0.0
이미용업,시대이발관,이발,10000원,054-635-5378,경상북도 영주시 광복로 71,경상북도 광복로 시대이발관,0.0
한식_일반,횡재먹거리,불고기(200g),12000원,054-638-0094,경상북도 영주시 풍기읍 소백로 2156,경상북도 풍기읍 횡재먹거리,3.6
한식_일반,태흥칡냉면,물냉면,7000원,054-634-7007,경상북도 영주시 원당로 38,경상북도 원당로 태흥칡냉면,3.4
한식_일반,연지식당,보리밥정식,4000원,054-631-2923,"경상북도 영주시 원당로111번길 22, 86호",경상북도 원당로111번길 연지식당,별점 없음
한식_일반,단지식당,된장찌개,6000원,054-634-1985,경상북도 영주시 중앙로 126번길 18,경상북도 중앙로 단지식당,0.0
한식_일반,김가네식당,된장찌개,7000원,054-637-3312,경상북도 영주시 장수면 장수로 65,경상북도 장수면 김가네식당,0.0
중식,경해성,자장면,4000원,054-631-4682,경상북도 영주시 광복로 122,경상북도 광복로 경해성,4.0
한식_일반,이리오너라,된장찌개,6000원,054-637-7877,경상북도 영주시 선비로 206,경상북도 선비로 이리오너라,4.0
한식_일반,비행장기사식당,청국장,7000원,054-632-9213,경상북도 영주시 안정면 신재로 519,경상북도 안정면 비행장기사식당,별점 없음
숙박업,제우스모텔,숙박료,30000원,054-635-5822,경상북도 영주시 영주로 176번길 3,경상북도 영주로 제우스모텔,5.0
이미용업,유미용실,컷트,6000원,054-633-5050,경상북도 영주시 단산면 옥대로 45,경상북도 단산면 유미용실,별점 없음
이미용업,강민서헤어삽,컷트,8000원,054-632-7704,경상북도 영주시 번영로 93,경상북도 번영로 강민서헤어삽,별점 없음
한식_면류,원조일품국수,잔치국수,5000원,054-457-0362,경상북도 구미시 금오산로22길 13-2(원평동),경상북도 금오산로22길 원조일품국수,0.0
이미용업,성원이발관,이발,8000원,054-635-2786,경상북도 영주시 중앙로 43,경상북도 중앙로 성원이발관,0.0
세탁업,대원세탁프라자,신사복,7000원,054-636-0918,경상북도 영주시 원당로 15,경상북도 원당로 대원세탁프라자,0.0
세탁업,금성세탁소,신사복,7000원,054-633-7237,경상북도 영주시 대동로 203번길 16-15,경상북도 대동로 금성세탁소,0.0
세탁업,오토크리닝,신사복,7000원,010-4141-2515,경상북도 영주시 신재로 12번길 56,경상북도 신재로 오토크리닝,0.0
한식_일반,안정식육식당,김치찌개,6000원,054-634-2839,경상북도 영주시 안정면 신재로 536,경상북도 안정면 안정식육식당,0.0
한식_일반,야일한정식,김치찌개,5000원,054-636-9963,경상북도 영주시 원당로20번길 24,경상북도 원당로20번길 야일한정식,5.0
이미용업,씨티클럽,성인커트,6000원,054-465-6425,경상북도 구미시 금오대로14길 15-4(오태동),경상북도 금오대로14길 씨티클럽,0.0
일식,어촌마을1호점,모듬회(중),30000원,054-454-2008,경상북도 구미시 형곡서로 42(형곡동),경상북도 형곡서로 어촌마을1호점,0.0
목욕업,한신사우나,목욕요금(성인),5000원,054-456-5800,경상북도 구미시 박정희로 483(송정동),경상북도 박정희로 한신사우나,0.0
목욕업,궁전목욕탕,목욕요금(성인),5000원,054-451-2902,경상북도 구미시 송정대로 102(송정동),경상북도 송정대로 궁전목욕탕,0.0
이미용업,준헤어클럽,일반커트,8000원,054-453-3313,"경상북도 구미시 형곡로29길 24, 1층(형곡동)",경상북도 형곡로29길 준헤어클럽,0.0
이미용업,현대이발관,커트,8000원,054-858-7479,경상북도 안동시 대석4길 14(대석동),경상북도 대석4길 현대이발관,0.0
한식_육류,도리산암소한마리광평점,소고기 국밥,6000원,054-462-9298,경상북도 구미시 구미대로18길 21(광평동),경상북도 구미대로18길 도리산암소한마리광평점,0.0
한식_면류,자갈마당,칼국수,5000원,054-482-3792,경상북도 구미시 선산읍 단계서길39,경상북도 선산읍 자갈마당,3.8
한식_일반,거송순대식당,돼지국밥,7000원,054-457-8012,경상북도 구미시 백산로5길 17(송정동),경상북도 백산로5길 거송순대식당,5.0
한식_육류,봉가네식당,김치찌개,7000원,054-456-7809,경상북도 구미시 신시로26길 25(송정동),경상북도 신시로26길 봉가네식당,0.0
한식_일반,은혜식당,청국장,8000원,054-843-8330,경상북도 안동시 영호2길 9-8 (옥야동),경상북도 영호2길 은혜식당,5.0
기타서비스업,홍익멀티짐,태권도(3개월),200000원,054-855-7052,"경상북도 안동시 경북대로 439, 401호 삼익빌딩(옥동)",경상북도 경북대로 홍익멀티짐,별점 없음
한식_일반,짱구네식당,쇠고기찌개,7000원,054-859-8122,경상북도 안동시 예일길 19(정하동),경상북도 예일길 짱구네식당,0.0
한식_일반,한사발우동,우동,5000원,054-823-1028,경상북도 안동시 중평4길 23 (용상동),경상북도 중평4길 한사발우동,3.4
한식_면류,마뜰 칼국수,건강보리밥,7000원,054-823-5456,"경상북도 안동시 경동로 862, 32호 상가(용상동)",경상북도 경동로 마뜰 칼국수,5.0
이미용업,정하이발,조발,7000원,054-858-8383,경상북도 안동시 운동장길 3(정하동),경상북도 운동장길 정하이발,별점 없음
이미용업,한마음머리방,커트,11000원,054-855-4576,"경상북도 안동시 평화길 49, 102호 상가동(평화동)",경상북도 평화길 한마음머리방,0.0
한식_일반,현수정식당,보리밥정식,6000원,054-434-3791,경상북도 김천시 황금동 황금시장2길 17,경상북도 황금동 현수정식당,0.0
이미용업,시민이발관,커트,8000원,054-857-8605,경상북도 안동시 당북길 62 (당북동),경상북도 당북길 시민이발관,0.0
한식_육류,갈비둥지로,돼지갈비,5500원,054-843-4555,경상북도 안동시 제비원로 158 (광석동),경상북도 제비원로 갈비둥지로,5.0
한식_육류,쓰리고안동찜닭,안동찜닭,25000원,054-821-7775,경상북도 안동시 경동로 966 (용상동),경상북도 경동로 쓰리고안동찜닭,5.0
한식_일반,금식당,된장찌개,7000원,054-823-5599,"경상북도 안동시 경동로 862, 31호 용상시장상가 (용상동)",경상북도 경동로 금식당,0.0
한식_일반,옛마을식당,콩나물해장국,5000원,054-859-2691,"경상북도 안동시 중앙로 63, 74-5 (동부동)",경상북도 중앙로 옛마을식당,2.0
이미용업,운산미용실,커트,4000원,054-858-6564,"경상북도 안동시 일직면 경북대로 7357, 3층",경상북도 일직면 운산미용실,0.0
한식_육류,해송식육식당,돼지갈비(200g),7000원,054-436-9701,경상북도 김천시 지좌동 체육공원길 26,경상북도 지좌동 해송식육식당,0.0
한식_육류,금강산가든,돼지왕갈비(200g),6500원,054-434-5547,경상북도 김천시 부곡동 부곡맛고을2길 26,경상북도 부곡동 금강산가든,5.0
한식_면류,연화지칼국수,바지락칼국수,8000원,054-434-3188,경상북도 김천시 교동 연화지1길 2,경상북도 교동 연화지칼국수,2.7
한식_일반,갈무리식당,청국장+돌솥밥,8000원,054-435-2645,경상북도 김천시 황금동 황금시장2길 15,경상북도 황금동 갈무리식당,4.5
한식_일반,황금분식,김밥,2500원,054-432-8806,경상북도 김천시 황금동 양금로 259-3,경상북도 황금동 황금분식,0.0
한식_육류,황성숯불갈비,국산생삼겹살,5390원,054-741-1162,경상북도 경주시 소금강로 11-1,경상북도 소금강로 황성숯불갈비,4.7
한식_일반,공원추어탕,추어탕,7000원,054-433-5003,경상북도 김천시 남산동 남산공원3길 25,경상북도 남산동 공원추어탕,3.0
한식_일반,삼덕기사식당,한식뷔페,6000원,054-435-7177,경상북도 김천시 성내동 자산로 152-3,경상북도 성내동 삼덕기사식당,5.0
중식,대산반점,짜장면,5000원,054-435-3008,경상북도 김천시 증산면 증산1로 8,경상북도 증산면 대산반점,0.0
한식_육류,토우가든,삼겹살(150g),9000원,054-430-8891,경상북도 김천시 감천면 용호로 241,경상북도 감천면 토우가든,0.0
한식_일반,강원도황태찜전골,황태전골(중),23000원,054-434-1519,경상북도 김천시 신음동 시청5길19,경상북도 신음동 강원도황태찜전골,5.0
한식_일반,야호식당,가정식백반,6000원,054-436-3697,경상북도 김천시 평화동 평화6길 2,경상북도 평화동 야호식당,0.0
한식_육류,지례석쇠불고기식육식당,고추장불고기(200g),10000원,054-435-2211,경상북도 김천시 지례면 상부길 14,경상북도 지례면 지례석쇠불고기식육식당,별점 없음
한식_육류,부자가든,참숯소금구이(200g),10000원,054-434-3700,경상북도 김천시 지례면 장터길 89,경상북도 지례면 부자가든,3.5
한식_면류,정이든면,김밥,2500원,054-748-0369,경상북도 경주시 유림로13번길 156,경상북도 유림로13번길 정이든면,4.6
한식_면류,오미손칼국수,손칼국수,5500원,054-743-0449,경상북도 경주시 원효로 169,경상북도 원효로 오미손칼국수,5.0
목욕업,왕림탕,대인,4500원,054-749-0345,경상북도 경주시 봉황로 110번길 5-2,경상북도 봉황로 왕림탕,5.0
이미용업,포인트헤어갤러리,학생 커트,8000원,251-3590,경상북도 포항시 북구 새천년대로 1259번길 24-8,경상북도 북구 포인트헤어갤러리,0.0
목욕업,건천탕,대인,3000원,054-751-0153,경상북도 경주시 건천읍 건천2길 6,경상북도 건천읍 건천탕,0.0
일식,어심초밥,초밥6개우동세트,9000원,054-772-1110,경상북도 경주시 계림로 81,경상북도 계림로 어심초밥,3.5
한식_일반,우일식당,된장찌개,6500원,054-741-4759,경상북도 경주시 금성로247번길 28(노서동),경상북도 금성로247번길 우일식당,3.8
한식_일반,미락낙지돈지,굴국밥,6000원,054-749-9281,경상북도 경주시 원효로 41,경상북도 원효로 미락낙지돈지,5.0
한식_육류,모량돼지숯불,생삼겹살,5000원,054-746-3501,경상북도 경주시 충효5길 45-3,경상북도 충효5길 모량돼지숯불,3.3
한식_육류,서울왕족발치킨,왕족발(소),15000원,054-751-1779,경상북도 경주시 건천읍 작원1길5,경상북도 건천읍 서울왕족발치킨,0.0
한식_육류,곳간,정식,6000원,054-748-7744,경상북도 경주시 동천로 93번길 1,경상북도 동천로 곳간,5.0
이미용업,땜통,커트,9000원,244-3927,경상북도 포항시 북구 새천년대로 1075번길 5,경상북도 북구 땜통,0.0
이미용업,곽헤어라인,성인커트,5000원,252-1248,경상북도 포항시 북구 삼호로 471,경상북도 북구 곽헤어라인,0.0
한식_일반,정명식당,된장찌개,6000원,252-1870,경상북도 포항시 북구 해맞이공원길 15,경상북도 북구 정명식당,0.0
이미용업,김남주헤어샾,남성커트,7000원,615-5510,경상북도 포항시 북구 삼흥로 69번길 35-2,경상북도 북구 김남주헤어샾,별점 없음
이미용업,박윤미헤어모드,여성 커트,6000원,262-6845,경상북도 포항시 북구 흥해읍 흥해로 73,경상북도 북구 박윤미헤어모드,0.0
이미용업,푸른미용실,남성 커트,8000원,248-0470,경상북도 포항시 북구 삼흥로 77-11,경상북도 북구 푸른미용실,0.0
이미용업,아가다미용실,커트,8000원,256-1064,경상북도 포항시 북구 두호로 49-1,경상북도 북구 아가다미용실,0.0
이미용업,롯데이용소,남자 커트,8000원,247-8775,경상북도 포항시 북구 두호로 19-11,경상북도 북구 롯데이용소,0.0
한식_일반,미성식당,김치찌개,8000원,253-0075,경상북도 포항시 북구 삼호로 253번길 3,경상북도 북구 미성식당,0.0
이미용업,미스터임 미용실,커트,7000원,256-6137,경상북도 포항시 북구 새천년대로 1123 217호,경상북도 북구 미스터임 미용실,0.0
이미용업,송영철남성헤어커트,성인커트,8000원,241-2349,경상북도 포항시 북구 새마을로 3,경상북도 북구 송영철남성헤어커트,0.0
이미용업,미헤어 코디,컷트,7000원,281-8648,경상북도 포항시 북구 중흥로 171번길19,경상북도 북구 미헤어 코디,0.0
이미용업,선린 미용실,커트,5000원,244-1897,경상북도 포항시 북구 대신로 35번길 7,경상북도 북구 선린 미용실,0.0
이미용업,웰스남성헤어,커트,7000원,054-231-2080,경상북도 포항시 북구 학전로 24-2,경상북도 북구 웰스남성헤어,0.0
목욕업,파라다이스,성인목욕,6000원,261-5400,경상북도 포항시 북구 흥해읍 초곡길 81,경상북도 북구 파라다이스,
이미용업,더헤어,여성 커트,8000원,261-6785,경상북도 포항시 북구 흥해읍 중성로32번길 14(1층),경상북도 북구 더헤어,0.0
이미용업,이춘자 미용실,커트,5000원,242-3861,경상북도 포항시 남구 송림로22번길 24-1,경상북도 남구 이춘자 미용실,0.0
이미용업,내가본미용실,여자 커트,10000원,274-7754,경상북도 포항시 남구 대이로 45번길 15,경상북도 남구 내가본미용실,0.0
목욕업,효자목욕탕,목욕료(대인),4000원,054-221-9883,경상북도 포항시 남구 효자로77번길 8,경상북도 남구 효자목욕탕,0.0
이미용업,김육환 미용실,여자 커트,8000원,281-7918,경상북도 포항시 남구 대이로 14,경상북도 남구 김육환 미용실,5.0
목욕업,인덕오아시스온천,성인,5500원,282-0898,경상북도 포항시 남구 인덕동 냉천로 82,경상북도 남구 인덕오아시스온천,3.0
이미용업,장미이용실,커트,7000원,292-3220,경상북도 포항시 남구 청림서길 21,경상북도 남구 장미이용실,0.0
한식_일반,미림기사식당,정식,8000원,291-1771,경상북도 포항시 남구 정몽주로 879번길 9,경상북도 남구 미림기사식당,5.0
한식_일반,고향식당,비빔밥,7000원,293-1230,경상북도 포항시 남구 대송면 제내길75번길 29-5,경상북도 남구 고향식당,5.0
이미용업,헤어월드,남성 커트,9000원,252-8386,경상북도 포항시 남구 송림로 107,경상북도 남구 헤어월드,0.0
한식_일반,솔밭셀프기사식당,순두부찌개,7000원,248-7101,경상북도 포항시 남구 송도해안길42,경상북도 남구 솔밭셀프기사식당,3.8
이미용업,나미화헤어클럽,커트,10000원,010-3345-1319,경상북도 포항시 남구 송도로 10-1,경상북도 남구 나미화헤어클럽,0.0
한식_육류,숯불돼지궁전,돼지갈비(1인분),8000원,244-3248,경상북도 포항시 남구 송림로 114,경상북도 남구 숯불돼지궁전,5.0
한식_일반,감자바위,김치찌개,7000원,272-8877,경상북도 포항시 남구 연일읍 유강길 9번길 32,경상북도 남구 감자바위,4.8
한식_일반,솔향기기사식당,정식,6500원,242-1490,경상북도 포항시 남구 운하로 233,경상북도 남구 솔향기기사식당,3.8
